FIPS,StateFIPS,TotPop,NHisWhite,NHisBlack,NHisOther,HisWhite,HisBlack,HisOther
C22069,C22,39080,22357,14917,1240,251,100,215
C22071,C22,484674,128871,323392,17585,7085,2555,5186
C22073,C22,147250,94013,49270,2220,934,256,557
C22075,C22,26757,18412,6227,1685,256,31,146
C22077,C22,22763,13720,8553,245,145,48,52
C22079,C22,126337,83059,38298,3241,965,147,627
C22081,C22,9622,5540,3899,86,28,37,32
C22083,C22,20981,12667,7927,160,124,47,56
C22085,C22,23459,16726,3934,2157,322,24,296
C22087,C22,67229,56723,5095,1986,2633,27,765
C22089,C22,48072,33901,12043,782,902,87,357
C22091,C22,10525,4859,5480,82,38,37,29
C22093,C22,21216,10538,10444,104,68,32,30
C22095,C22,43044,21946,19204,664,687,64,479
C22097,C22,87700,49160,36762,984,395,190,209
C22099,C22,48583,31813,15464,901,227,71,107
C22101,C22,53500,33051,16945,2352,540,64,548
C22103,C22,191268,163061,18788,4682,3397,141,1199
C22105,C22,100588,69300,28388,1364,875,131,530
C22107,C22,6618,2842,3642,51,32,23,28
C22109,C22,104503,76548,18517,7807,853,77,701
C22111,C22,22803,15772,6355,215,142,18,301
C22113,C22,53807,44026,7527,1512,462,97,183
C22115,C22,52531,37483,8782,3155,1234,180,1697
C22117,C22,43926,29396,13781,415,218,70,46
C22119,C22,41831,27233,13662,558,172,73,133
C22121,C22,21601,13394,7649,245,167,17,129
C22123,C22,12314,9741,2315,92,97,10,59
C22125,C22,15111,7263,7575,116,85,58,14
C22127,C22,16894,11100,5396,251,95,15,37
C23001,C23,103793,100059,647,2099,599,36,353
C23003,C23,73938,71309,269,1919,263,12,166
C23005,C23,265612,252915,2690,7481,1376,125,1025
C23007,C23,29467,28750,70,488,115,2,42
C23009,C23,51791,50316,123,1016,238,7,91
C23011,C23,117114,113566,384,2312,563,20,269
C23013,C23,39618,38777,78,538,158,16,51
C23015,C23,33616,32986,56,419,113,1,41
C23017,C23,54755,53588,86,789,209,9,74
C23019,C23,144919,139461,684,3892,528,24,330
C23021,C23,17235,16801,36,309,61,0,28
C23023,C23,35214,33762,307,754,215,16,160
C23025,C23,50888,49699,117,838,169,4,61
C23027,C23,36280,35382,62,621,131,6,78
C23029,C23,33941,31640,79,1948,88,9,177
C23031,C23,186742,181286,752,3403,891,33,377
C24001,C24,74930,69340,3962,1057,362,44,165
C24003,C24,489656,390519,65755,20480,7270,673,4959
C24005,C24,754292,553890,150456,36172,7242,1144,5388
C24009,C24,74563,61894,9728,1806,684,45,406
C24011,C24,29772,24029,4368,586,293,30,466
C24013,C24,150897,143455,3400,2553,944,33,512
C24015,C24,85951,79546,3321,1778,726,40,540
C24017,C24,120546,81111,31203,5510,1476,208,1038
C24019,C24,30674,21117,8658,514,185,50,150
C24021,C24,195277,171966,12253,6394,2466,176,2022
C24023,C24,29846,29378,127,210,118,1,12
C24025,C24,218590,187548,20007,6866,2130,253,1786
C24027,C24,247842,180010,35353,24989,4205,377,2908
C24029,C24,19197,15050,3317,284,238,26,282
C24031,C24,873341,519318,129371,124048,46401,2885,51318
C24033,C24,801515,194836,498301,51321,21893,4249,30915
C24035,C24,40563,35863,3537,719,257,23,164
C24037,C24,86211,69336,11908,3247,984,95,641
C24039,C24,24747,13814,10108,491,135,64,135
C24041,C24,33812,27456,5161,580,264,32,319
C24043,C24,131923,117518,10150,2685,830,97,643
C24045,C24,84644,60552,19583,2667,886,134,822
C24047,C24,46543,37435,7699,813,356,55,185
C24510,C24,651154,201566,417009,21518,4416,1942,4703
C25001,C25,222230,207518,3848,7864,1880,121,999
C25003,C25,134953,126961,2570,3136,1274,109,903
C25005,C25,534678,477938,9788,27710,8496,1068,9678
C25007,C25,14987,13489,346,997,103,13,39
C25009,C25,723419,601340,14399,27809,23980,4378,51513
C25011,C25,71535,67518,594,1998,726,43,656
C25013,C25,456228,339625,34034,13372,21264,2901,45032
C25015,C25,152251,136319,2740,7980,2385,240,2587
C25017,C25,1465396,1224771,46598,127320,33705,2712,30290
C25019,C25,9520,8275,783,250,88,6,118
C25021,C25,650308,571733,20106,46479,7171,568,4251
C25023,C25,472822,414110,20449,26726,5260,1124,5153
C25025,C25,689807,359535,143817,79424,38907,9601,58523
C25027,C25,750963,649227,18257,32615,23688,2241,24935
C26001,C26,11719,11419,19,200,70,0,11
C26003,C26,9862,8625,595,543,35,8,56
C26005,C26,105665,96167,1315,2143,2602,70,3368
C26007,C26,31314,30626,73,434,127,4,50
C26009,C26,23110,22235,42,549,184,3,97
C26011,C26,17269,16298,309,424,174,6,58
C26013,C26,8746,6849,432,1384,26,4,51
C26015,C26,56755,54795,137,992,481,2,348
C26017,C26,110157,102119,1343,2387,2461,46,1801
C26019,C26,15998,15270,43,452,150,2,81
C26021,C26,162453,126798,25729,5038,2661,150,2077
C26023,C26,45787,42134,1187,1101,617,19,729
C26025,C26,137985,113723,14912,4999,2081,121,2149
C26027,C26,51104,45069,3107,1695,513,20,700
C26029,C26,26090,24990,42,786,138,3,131
C26031,C26,26448,24947,62,1237,125,3,74
C26033,C26,38543,28987,2088,6869,260,39,300
C26035,C26,31252,30210,100,602,217,2,121
C26037,C26,64753,61416,401,1248,1004,4,680
C26039,C26,14273,13660,213,258,97,1,44
C26041,C26,38520,36791,35,1507,122,1,64
C26043,C26,27472,26794,32,459,115,0,72
C26045,C26,103655,91895,5397,3040,1654,84,1585
C26047,C26,31437,29483,142,1527,172,5,108
C26049,C26,436141,323136,88356,14497,5214,487,4451
C26051,C26,26023,25256,32,486,155,3,91
C26053,C26,17370,16297,299,621,73,6,74
C26055,C26,77654,74258,295,1946,687,12,456
C26057,C26,42285,38024,1554,832,884,18,973
C26059,C26,46527,45042,197,730,349,4,205
C26061,C26,36016,34239,334,1192,163,5,83
C26063,C26,36079,34923,69,496,440,0,151
C26065,C26,279320,214685,29712,18733,7250,628,8312
C26067,C26,61518,55749,2759,1299,823,48,840
C26069,C26,27339,26327,106,637,169,5,95
C26071,C26,13138,12601,144,309,48,0,36
C26073,C26,63351,57294,1211,3427,676,13,730
C26075,C26,158422,138528,12396,4005,1739,147,1607
C26077,C26,238603,199180,22968,10144,2604,249,3458
C26079,C26,16571,16063,34,332,100,1,41
C26081,C26,574335,461162,49994,22996,16259,1293,22631
C26083,C26,2301,2177,79,27,8,2,8
C26085,C26,11333,9511,1252,379,84,14,93
C26087,C26,87904,82998,709,1466,1543,11,1177
C26089,C26,21119,19424,49,952,327,3,364
C26091,C26,98890,88188,2033,1785,3296,61,3527
C26093,C26,156951,151170,716,3112,1269,6,678
C26095,C26,7024,5787,505,609,32,23,68
C26097,C26,11943,9506,23,2307,57,1,49
C26099,C26,788149,721882,21151,32681,8388,175,3872
C26101,C26,24527,22781,388,719,314,11,314
C26103,C26,64634,61205,846,2139,273,7,164
C26105,C26,28274,26576,200,646,522,6,324
C26107,C26,40553,37259,1450,1324,327,10,183
C26109,C26,25326,24270,25,841,105,0,85
C26111,C26,82874,78333,857,2397,815,11,461
C26113,C26,14478,14030,27,252,86,2,81
C26115,C26,145945,137391,2686,2758,1873,80,1157
C26117,C26,61266,57313,1308,1251,788,22,584
C26119,C26,10315,10094,25,129,52,0,15
C26121,C26,170200,135379,23971,4849,2912,195,2894
C26123,C26,47874,44508,519,1002,878,16,951
C26125,C26,1194156,971752,119708,73697,16442,1012,11545
C26127,C26,26873,23066,77,611,1218,9,1892
C26129,C26,21645,20906,28,459,194,1,57
C26131,C26,7818,7567,2,191,36,0,22
C26133,C26,23197,22461,79,427,159,2,69
C26135,C26,9418,9162,8,159,51,0,38
C26137,C26,23301,22603,42,481,117,0,58
C26139,C26,238314,211058,2380,8184,7047,117,9528
C26141,C26,14411,14079,37,216,54,1,24
C26143,C26,25469,24795,81,389,161,1,42
C26145,C26,210039,151977,38675,5312,6243,437,7395
C26147,C26,164235,153893,3381,3368,2069,70,1454
C26149,C26,62422,56994,1561,1379,1362,50,1076
C26151,C26,44547,42518,120,670,647,4,588
C26153,C26,8903,7846,140,834,48,5,30
C26155,C26,71687,69016,135,1241,802,4,489
C26157,C26,58266,55200,613,1111,763,9,570
C26159,C26,76263,64466,3939,2224,2585,62,2987
C26161,C26,322895,245033,39326,29697,4883,371,3585
C26163,C26,2061162,1028984,864627,90344,36623,4365,36219
C26165,C26,30484,29469,54,654,190,3,114
C27001,C27,15301,14698,31,480,54,4,34
C27003,C27,298084,276586,4683,11854,2547,73,2341
C27005,C27,30000,26699,54,3017,107,4,119
C27007,C27,39650,30243,139,8874,151,3,240
C27009,C27,34226,32768,262,889,165,4,138
C27011,C27,5820,5719,10,71,10,0,10
C27013,C27,55941,52620,658,1675,501,8,479
C27015,C27,26911,26080,20,266,245,7,293
C27017,C27,31671,28907,297,2201,150,11,105
C27019,C27,70205,66268,399,1747,1093,18,680
C27021,C27,27150,23377,31,3522,113,0,107
C27023,C27,13088,12550,21,266,116,2,133
C27025,C27,41101,39640,197,791,313,13,147
C27027,C27,51229,47330,261,1766,819,7,1046
C27029,C27,8423,7507,16,835,11,0,54
C27031,C27,5168,4609,15,505,14,0,25
C27033,C27,12167,11509,39,352,78,2,187
C27035,C27,55099,53580,167,971,221,3,157
C27037,C27,355904,320242,7941,17262,4924,150,5385
C27039,C27,17731,16974,35,192,151,0,379
C27041,C27,32821,32216,58,354,110,2,81
C27043,C27,16181,15402,39,174,312,0,254
C27045,C27,21122,20823,34,152,71,1,41
C27047,C27,32584,30061,65,409,967,14,1068
C27049,C27,44127,42405,273,976,208,7,258
C27051,C27,6289,6170,13,73,11,0,22
C27053,C27,1116200,881016,98698,91047,17905,1245,26289
C27055,C27,19718,19338,58,201,78,3,40
C27057,C27,18376,17625,32,595,73,0,51
C27059,C27,31287,30383,78,567,168,2,89
C27061,C27,43992,41494,69,2166,138,2,123
C27063,C27,11268,10839,10,209,99,0,111
C27065,C27,14996,14490,22,344,97,4,39
C27067,C27,41203,37212,173,523,1364,36,1895
C27069,C27,5285,5142,8,68,42,0,25
C27071,C27,14355,13744,27,503,54,0,27
C27073,C27,8067,7965,13,68,9,0,12
C27075,C27,11058,10803,11,181,33,0,30
C27077,C27,4522,4373,12,108,23,1,5
C27079,C27,25426,24097,38,294,454,0,543
C27081,C27,6429,6329,3,42,24,0,31
C27083,C27,25425,23338,364,714,454,14,541
C27085,C27,34898,33108,67,455,609,9,650
C27087,C27,5190,3252,7,1885,10,0,36
C27089,C27,10155,9750,9,98,123,1,174
C27091,C27,21802,21100,53,228,95,2,324
C27093,C27,22644,21907,39,211,136,5,346
C27095,C27,22330,20760,59,1297,130,1,83
C27097,C27,31712,31094,65,350,136,1,66
C27099,C27,38603,35884,206,867,687,9,950
C27101,C27,9165,8930,7,93,83,2,50
C27103,C27,29771,28405,232,599,286,7,242
C27105,C27,20832,17232,212,1063,787,11,1527
C27107,C27,7442,6957,7,251,135,1,91
C27109,C27,124277,110598,3293,7427,1657,37,1265
C27111,C27,57159,55137,160,905,368,3,586
C27113,C27,13584,13095,27,293,84,1,84
C27115,C27,26530,24702,335,1028,345,6,114
C27117,C27,9895,9538,17,271,28,0,41
C27119,C27,31369,28994,86,787,549,18,935
C27121,C27,11236,11078,23,78,29,0,28
C27123,C27,511035,384648,37978,61430,10758,922,15299
C27125,C27,4299,4181,8,97,8,0,5
C27127,C27,16815,15879,22,722,90,0,102
C27129,C27,17154,16085,10,183,334,0,542
C27131,C27,56665,51257,713,1578,1775,28,1314
C27133,C27,9721,9396,52,149,60,0,64
C27135,C27,16338,15625,20,622,46,1,24
C27137,C27,200528,189314,1676,7941,897,28,672
C27139,C27,89498,82733,802,3582,1080,22,1279
C27141,C27,64417,61935,542,1231,373,8,328
C27143,C27,15356,14337,15,170,339,4,491
C27145,C27,133166,126764,1064,3511,1068,46,713
C27147,C27,33680,31414,357,643,647,3,616
C27149,C27,10053,9627,92,244,37,0,53
C27151,C27,11956,10728,319,589,112,3,205
C27153,C27,24426,23603,27,333,223,0,240
C27155,C27,4134,3946,1,137,40,0,10
C27157,C27,21610,20968,53,225,203,1,160
C27159,C27,13713,13340,65,180,84,1,43
C27161,C27,19526,18198,435,327,284,6,276
C27163,C27,201130,186133,3612,7493,2184,77,1631
C27165,C27,11876,9848,36,188,667,8,1129
C27167,C27,7138,6912,11,105,67,0,43
C27169,C27,49985,47522,384,1393,365,0,321
C27171,C27,89986,87489,232,1271,566,3,425
C27173,C27,11080,10569,9,307,78,3,114
C28001,C28,34340,15701,18026,340,108,91,74
C28003,C28,34558,29977,3814,324,216,13,214
C28005,C28,13599,7636,5756,94,37,44,32
C28007,C28,19661,11369,7826,186,101,38,141
C28009,C28,8026,4936,2919,87,18,31,35
C28011,C28,40633,13365,26345,446,142,113,222
C28013,C28,15069,10339,4308,104,121,10,187
C28015,C28,10769,6705,3926,59,44,16,19
C28017,C28,19440,10887,7967,141,173,53,219
C28019,C28,9758,6613,2980,86,25,14,40
C28021,C28,11831,1783,9892,62,13,59,22
C28023,C28,17955,11518,6220,97,62,31,27
C28025,C28,21979,9332,12331,126,79,49,62
C28027,C28,30622,8898,21099,349,67,93,116
C28029,C28,28757,13627,14577,221,120,76,136
C28031,C28,19407,12249,6860,143,58,50,47
C28033,C28,107199,90816,12166,1701,1134,50,1332
C28035,C28,72604,46225,24225,1242,492,135,285
C28037,C28,8448,5286,3048,69,19,16,10
C28039,C28,19144,16976,1681,180,134,7,166
C28041,C28,13299,9637,3467,89,44,15,47
C28043,C28,23263,13414,9480,224,60,42,43
C28045,C28,42967,38180,2925,1087,572,9,194
C28047,C28,189601,136141,39694,8856,2551,290,2069
C28049,C28,250800,92804,152652,3366,780,645,553
C28051,C28,21609,4395,16850,170,29,147,18
C28053,C28,11206,3006,7955,77,39,58,71
C28055,C28,2274,822,1426,16,4,1,5
C28057,C28,22770,20942,1449,153,113,24,89
C28059,C28,131420,97461,27308,3844,1565,124,1118
C28061,C28,18149,8378,9561,93,55,36,26
C28063,C28,9740,1263,8373,40,9,51,4
C28065,C28,13962,5781,7961,113,35,50,22
C28067,C28,64958,45955,17032,700,237,75,959
C28069,C28,10453,4068,6028,281,12,48,16
C28071,C28,38744,27611,9647,1059,227,58,142
C28073,C28,39070,33090,5027,527,252,13,161
C28075,C28,78161,46587,29706,980,426,132,330
C28077,C28,13258,8835,4233,101,40,19,30
C28079,C28,20940,11631,7793,1076,124,42,274
C28081,C28,75755,55367,18495,1011,433,71,378
C28083,C28,37947,11238,25526,463,146,175,399
C28085,C28,33166,22866,9807,264,144,32,53
C28087,C28,61586,34489,25486,927,286,108,290
C28089,C28,74674,44613,27897,1422,408,90,244
C28091,C28,25595,17063,8106,268,75,50,33
C28093,C28,34993,16774,17496,298,151,126,148
C28095,C28,38014,25832,11652,269,159,46,56
C28097,C28,12189,6570,5437,79,43,42,18
C28099,C28,28684,18630,5515,4207,158,31,143
C28101,C28,21838,14095,6617,928,102,15,81
C28103,C28,12548,3667,8634,106,33,62,46
C28105,C28,42902,24973,15994,1474,194,65,202
C28107,C28,34274,17191,16478,221,111,97,176
C28109,C28,48621,41181,5888,866,415,36,235
C28111,C28,12138,9194,2713,109,51,29,42
C28113,C28,38940,19841,18433,382,114,74,96
C28115,C28,26726,22336,3711,198,221,24,236
C28117,C28,25556,21845,3285,250,95,23,58
C28119,C28,10117,3065,6919,78,18,23,14
C28121,C28,115327,92552,19669,1586,898,74,548
C28123,C28,28423,15546,10944,273,712,108,840
C28125,C28,6580,1911,4527,56,21,34,31
C28127,C28,27639,17686,9432,203,110,52,156
C28129,C28,16182,12268,3728,90,48,11,37
C28131,C28,13622,10724,2591,137,94,22,54
C28133,C28,34369,9799,23871,251,128,139,181
C28135,C28,14903,5867,8784,115,37,73,27
C28137,C28,25370,17093,7844,210,118,26,79
C28139,C28,20826,16890,3306,196,156,10,268
C28141,C28,19163,18067,595,158,125,1,217
C28143,C28,9227,2482,6414,98,59,59,115
C28145,C28,25362,20969,3784,196,187,7,219
C28147,C28,15156,8208,6593,154,69,89,43
C28149,C28,49644,27049,21341,740,239,98,177
C28151,C28,62977,21243,40495,708,150,172,209
C28153,C28,21216,12955,8017,110,49,48,37
C28155,C28,10294,7919,2134,67,64,21,89
C28157,C28,10312,3202,7015,50,17,19,9
C28159,C28,20160,11024,8687,206,117,32,94
C28161,C28,13051,7827,5006,91,64,39,24
C28163,C28,28149,11558,15074,284,1035,115,83
C29001,C29,24977,23738,291,633,194,8,113
C29003,C29,16492,16129,67,158,96,2,40
C29005,C29,6430,6211,132,44,26,0,17
C29007,C29,25853,23425,1849,390,122,10,57
C29009,C29,34010,31486,30,781,513,9,1191
C29011,C29,12541,12078,36,308,78,0,41
C29013,C29,16653,16114,101,259,94,0,85
C29015,C29,17180,16709,24,294,121,1,31
C29017,C29,12029,11714,25,222,49,0,19
C29019,C29,135454,114367,11479,7195,1347,93,973
C29021,C29,85998,78406,3714,1792,1338,37,711
C29023,C29,40867,37435,2105,915,228,27,157
C29025,C29,8969,8786,12,104,54,0,13
C29027,C29,40766,37191,2303,895,229,4,144
C29029,C29,37051,35954,94,657,236,1,109
C29031,C29,68693,62926,3607,1536,364,17,243
C29033,C29,10285,9919,177,116,52,0,21
C29035,C29,5941,5685,3,181,54,2,16
C29037,C29,82092,77284,1147,1845,1215,19,582
C29039,C29,13733,13180,44,356,83,0,70
C29041,C29,8438,8067,264,60,33,5,9
C29043,C29,54285,52409,139,1023,415,6,293
C29045,C29,7416,7294,5,65,35,0,17
C29047,C29,184006,166445,4794,6173,3684,100,2810
C29049,C29,18979,18191,284,299,138,4,63
C29051,C29,71397,61684,7049,1749,474,35,406
C29053,C29,16670,14762,1482,283,82,11,50
C29055,C29,22804,22281,32,315,127,1,48
C29057,C29,7923,7670,21,165,51,0,16
C29059,C29,15661,15164,19,331,98,0,49
C29061,C29,8016,7877,4,80,33,0,22
C29063,C29,11597,10250,1020,202,82,8,35
C29065,C29,14927,14420,55,340,69,4,39
C29067,C29,13084,12607,14,353,66,0,44
C29069,C29,33155,28963,2873,495,425,6,393
C29071,C29,93807,90993,880,1256,443,2,233
C29073,C29,15342,15101,17,160,40,1,23
C29075,C29,6861,6723,8,86,40,0,4
C29077,C29,240391,222447,5322,8188,2412,104,1918
C29079,C29,10432,10088,41,138,95,1,69
C29081,C29,8850,8654,12,95,46,0,43
C29083,C29,21997,21157,212,427,94,13,94
C29085,C29,8940,8675,7,190,42,0,26
C29087,C29,5351,5255,5,70,14,1,6
C29089,C29,10212,9267,694,163,39,5,44
C29091,C29,37238,35623,114,1051,279,0,171
C29093,C29,10697,10314,163,158,34,4,24
C29095,C29,654880,443427,151333,24960,15634,1058,18468
C29097,C29,104686,95336,1520,4215,1580,31,2004
C29099,C29,198099,191753,1340,3004,1349,14,639
C29101,C29,48258,42803,2064,1984,688,25,694
C29103,C29,4361,4277,4,54,19,0,7
C29105,C29,32513,31296,138,678,256,0,145
C29107,C29,32960,31290,745,539,195,4,187
C29109,C29,35204,33213,68,728,469,27,699
C29111,C29,10494,10032,264,121,34,1,42
C29113,C29,38944,37184,672,644,251,5,188
C29115,C29,13754,13406,82,162,70,0,34
C29117,C29,14558,13911,331,222,51,8,35
C29119,C29,21681,18348,33,1270,1092,5,933
C29121,C29,15762,15071,347,223,89,2,30
C29123,C29,11800,11552,15,167,47,0,19
C29125,C29,8903,8609,29,162,65,0,38
C29127,C29,28289,26236,1303,498,146,5,101
C29129,C29,3757,3704,7,35,5,0,6
C29131,C29,23564,22934,63,336,156,2,73
C29133,C29,13427,10411,2735,152,52,22,55
C29135,C29,14827,13556,557,279,196,4,235
C29137,C29,9311,8769,357,133,45,0,7
C29139,C29,12136,11596,245,201,51,3,40
C29141,C29,19309,18693,97,358,103,1,57
C29143,C29,19760,16345,3024,208,97,11,75
C29145,C29,52636,48642,298,2549,444,14,689
C29147,C29,21912,21067,294,396,95,1,59
C29149,C29,10344,9696,10,525,90,0,23
C29151,C29,13062,12828,16,141,56,5,16
C29153,C29,9542,9249,14,189,61,0,29
C29155,C29,20047,14244,5231,257,142,28,145
C29157,C29,18132,17739,33,267,69,0,24
C29159,C29,39403,35810,1181,885,465,16,1046
C29161,C29,39825,36884,586,1870,248,10,227
C29163,C29,18351,16110,1672,274,120,10,165
C29165,C29,73781,66230,2542,2798,1243,32,936
C29167,C29,26992,26024,119,499,229,3,118
C29169,C29,41165,31200,4858,2703,1054,77,1273
C29171,C29,5223,5155,3,33,23,0,9
C29173,C29,9626,9393,106,85,34,1,7
C29175,C29,24663,22164,1717,500,175,17,90
C29177,C29,23354,22384,340,377,152,1,100
C29179,C29,6689,6366,32,236,32,3,20
C29181,C29,13509,13019,5,353,108,1,23
C29183,C29,283883,266158,7573,5976,2598,62,1516
C29185,C29,9652,9338,20,199,59,2,34
C29186,C29,17842,17404,124,182,87,4,41
C29187,C29,55641,53228,1105,861,266,21,160
C29189,C29,1016315,772041,192544,37153,8789,762,5026
C29195,C29,23756,20923,1268,515,464,12,574
C29197,C29,4170,4086,2,55,19,0,8
C29199,C29,4983,4890,10,41,34,0,8
C29201,C29,40422,35221,4217,536,221,29,198
C29203,C29,8324,7864,14,369,48,0,29
C29205,C29,6799,6628,66,62,26,0,17
C29207,C29,29705,28772,268,434,143,2,86
C29209,C29,28658,27797,17,546,186,4,108
C29211,C29,7219,6508,9,68,347,1,286
C29213,C29,39703,37651,129,961,551,9,402
C29215,C29,23003,22034,47,701,156,2,63
C29217,C29,20454,19742,125,415,97,0,75
C29219,C29,24525,23330,474,407,187,2,125
C29221,C29,23344,22159,577,438,127,1,42
C29223,C29,13259,12899,21,274,52,1,12
C29225,C29,31045,29607,358,680,259,1,140
C29227,C29,2382,2351,4,20,7,0,0
C29229,C29,17955,17440,49,327,86,1,52
C29510,C29,348189,149329,177446,14392,3337,820,2865
C30001,C30,9202,8687,12,257,134,5,107
C30003,C30,12671,4457,4,7745,181,1,283
C30005,C30,7009,3670,10,3259,15,2,53
C30007,C30,4385,4214,12,101,41,0,17
C30009,C30,9552,9188,22,173,84,2,83
C30011,C30,1360,1339,1,12,2,0,6
C30013,C30,80357,71880,846,5682,1017,54,878
C30015,C30,5970,5009,2,919,6,3,31
C30017,C30,11696,11228,11,280,119,0,58
C30019,C30,2017,1931,0,54,6,0,26
C30021,C30,9059,8786,23,169,40,0,41
C30023,C30,9417,8914,16,332,114,0,41
C30025,C30,2837,2790,4,32,7,0,4
C30027,C30,11893,11496,10,291,52,0,44
C30029,C30,74471,71046,108,2256,643,5,413
C30031,C30,67831,64672,148,1964,579,8,460
C30033,C30,1279,1264,1,9,4,0,1
C30035,C30,13247,4675,11,8402,18,0,141
C30037,C30,1042,1020,0,9,13,0,0
C30039,C30,2830,2696,0,98,28,0,8
C30041,C30,16673,13191,15,3259,72,0,136
C30043,C30,10049,9564,13,323,90,1,58
C30045,C30,2329,2286,1,29,11,0,2
C30047,C30,26507,18704,30,7105,218,1,449
C30049,C30,55716,52571,104,2198,475,7,361
C30051,C30,2158,2138,0,16,3,0,1
C30053,C30,18837,17917,19,630,183,2,86
C30055,C30,1977,1903,6,49,14,0,5
C30057,C30,6851,6575,3,143,72,0,58
C30059,C30,1932,1870,0,33,8,0,21
C30061,C30,3884,3637,8,178,36,0,25
C30063,C30,95802,89226,255,4778,847,6,690
C30065,C30,4497,4314,3,108,44,0,28
C30067,C30,15694,14994,58,354,174,5,109
C30069,C30,493,484,0,3,5,0,1
C30071,C30,4601,4085,5,458,30,2,21
C30073,C30,6424,5347,6,1017,27,0,27
C30075,C30,1858,1803,0,44,7,0,4
C30077,C30,7180,6568,35,437,75,1,64
C30079,C30,1199,1171,0,20,4,0,4
C30081,C30,36070,34449,45,898,434,4,240
C30083,C30,9667,9221,9,228,114,0,95
C30085,C30,10620,4331,5,6153,16,0,115
C30087,C30,9383,5959,21,3184,84,1,134
C30089,C30,10227,9299,13,756,101,0,58
C30091,C30,4105,3958,4,99,24,0,20
C30093,C30,34606,32410,45,1201,588,9,353
C30095,C30,8195,7860,10,160,74,1,90
C30097,C30,3609,3467,2,86,33,0,21
C30099,C30,6445,6164,12,196,43,0,30
C30101,C30,5267,4912,8,286,33,0,28
C30103,C30,861,823,1,24,7,0,6
C30105,C30,7675,6741,10,864,24,0,36
C30107,C30,2259,2177,3,54,14,0,11
C30109,C30,1068,1044,2,18,3,0,1
C30111,C30,129352,117698,542,6324,2316,38,2434
C31001,C31,31151,28735,184,804,716,16,696
C31003,C31,7452,7343,4,53,21,0,31
C31005,C31,444,425,0,13,3,0,3
C31007,C31,819,769,1,3,16,0,30
C31009,C31,583,576,0,6,1,0,0
C31011,C31,6259,6181,3,19,31,0,25
C31013,C31,12158,10663,41,524,381,4,545
C31015,C31,2438,2409,0,27,2,0,0
C31017,C31,3525,3459,1,36,18,0,11
C31019,C31,42259,39313,229,747,908,3,1059
C31021,C31,7791,7538,12,143,68,2,28
C31023,C31,8767,8556,6,60,69,3,73
C31025,C31,24334,23571,43,365,250,0,105
C31027,C31,9615,9505,10,59,21,0,20
C31029,C31,4068,3900,7,22,79,0,60
C31031,C31,6148,5769,4,318,22,0,35
C31033,C31,9830,9235,11,146,235,3,200
C31035,C31,7039,6726,8,60,142,4,99
C31037,C31,10441,7617,5,87,916,2,1814
C31039,C31,10203,9552,7,85,231,6,322
C31041,C31,11793,11553,8,124,78,0,30
C31043,C31,20253,14368,111,1193,1600,15,2966
C31045,C31,9060,8372,70,398,85,3,132
C31047,C31,24365,17746,58,383,2312,18,3848
C31049,C31,2098,2014,1,26,28,0,29
C31051,C31,6339,5927,2,62,72,0,276
C31053,C31,36160,34110,145,484,568,11,842
C31055,C31,463585,362528,52821,17308,12789,509,17630
C31057,C31,2292,2171,1,46,51,0,23
C31059,C31,6634,6442,13,69,43,1,66
C31061,C31,3574,3527,0,24,20,0,3
C31063,C31,3099,3036,3,30,10,0,20
C31065,C31,5324,5197,2,64,32,2,27
C31067,C31,22993,22354,69,374,109,4,83
C31069,C31,2292,2230,2,27,24,1,8
C31071,C31,1902,1867,0,16,12,0,7
C31073,C31,2143,2101,0,15,16,0,11
C31075,C31,747,734,0,3,4,0,6
C31077,C31,2714,2657,18,16,1,0,22
C31079,C31,53534,44818,159,1060,2649,36,4812
C31081,C31,9403,9212,17,67,43,0,64
C31083,C31,3786,3729,5,23,14,0,15
C31085,C31,1068,1030,2,9,8,0,19
C31087,C31,3111,3031,3,33,29,0,15
C31089,C31,11551,11377,3,89,42,1,39
C31091,C31,783,766,0,9,7,0,1
C31093,C31,6567,6438,19,44,43,1,22
C31095,C31,8333,8139,4,81,62,2,45
C31097,C31,4488,4167,5,187,31,0,98
C31099,C31,6882,6659,9,53,73,2,86
C31101,C31,8875,8386,7,107,201,0,174
C31103,C31,983,941,0,4,36,0,2
C31105,C31,4089,3866,9,78,100,0,36
C31107,C31,9374,8559,8,722,30,0,55
C31109,C31,250291,222067,6892,12895,3359,160,4918
C31111,C31,34632,32072,179,501,723,9,1148
C31113,C31,774,756,1,10,7,0,0
C31115,C31,712,696,0,4,8,0,4
C31117,C31,533,518,0,7,4,0,4
C31119,C31,35226,31122,318,744,1057,12,1973
C31121,C31,8204,7973,17,46,93,1,74
C31123,C31,5440,4820,2,69,276,2,271
C31125,C31,4038,3954,0,38,19,0,27
C31127,C31,7576,7358,27,115,36,0,40
C31129,C31,5057,4979,1,26,23,0,28
C31131,C31,15396,14822,38,159,177,6,194
C31133,C31,3087,3042,0,24,10,0,11
C31135,C31,3200,3090,1,35,36,0,38
C31137,C31,9747,9418,10,99,114,1,105
C31139,C31,7857,7714,6,81,37,0,19
C31141,C31,31662,29126,93,371,728,18,1326
C31143,C31,5639,5543,1,34,35,0,26
C31145,C31,11448,11020,16,131,147,2,132
C31147,C31,9531,9062,16,353,54,2,44
