FIPS,StateFIPS,TotPop,NHisWhite,NHisBlack,NHisOther,HisWhite,HisBlack,HisOther
C22039,C22,33984,23071,9565,572,368,67,341
C22041,C22,20767,13853,6500,218,77,37,82
C22043,C22,22309,17361,3441,576,788,29,114
C22045,C22,73240,44502,23280,3159,1049,155,1095
C22047,C22,33387,15987,16338,398,293,116,255
C22049,C22,16274,10989,4829,247,95,24,90
C22051,C22,432552,242268,112013,24569,29847,1874,21981
C22053,C22,31594,24835,5450,771,290,18,230
C22055,C22,221578,148972,56633,7376,4734,440,3423
C22057,C22,96318,75080,12679,4912,1365,67,2215
C22059,C22,14890,12520,1758,281,169,11,151
C22061,C22,46735,25313,18860,1373,462,65,662
C22063,C22,128026,115362,6455,2408,2239,50,1512
C22065,C22,12093,4396,7357,152,102,24,62
C22067,C22,27979,14251,13078,395,94,55,106
C22069,C22,39566,21109,16296,1426,385,66,284
C22071,C22,343829,104770,204866,16142,8658,2005,7388
C22073,C22,153720,91573,55946,3441,1311,270,1179
C22075,C22,23042,15617,4675,1683,629,40,398
C22077,C22,22802,13748,8247,315,262,37,193
C22079,C22,131613,81623,41937,4635,1750,176,1492
C22081,C22,9091,5305,3586,99,55,9,37
C22083,C22,20725,12714,7406,273,165,48,119
C22085,C22,24233,16776,4009,2628,379,17,424
C22087,C22,35897,24607,6272,1709,1972,78,1259
C22089,C22,52780,34925,13925,1282,1615,126,907
C22091,C22,11203,4999,5964,141,35,10,54
C22093,C22,22102,10478,11145,223,137,35,84
C22095,C22,45924,18374,24405,970,1127,171,877
C22097,C22,83384,46025,34295,1743,590,147,584
C22099,C22,52160,33831,15956,1302,482,83,506
C22101,C22,54650,31267,17648,2815,1139,117,1664
C22103,C22,233740,188317,26430,8023,7047,215,3708
C22105,C22,121097,77807,36485,2545,2399,169,1692
C22107,C22,5252,2178,2957,52,24,10,31
C22109,C22,111860,76789,21046,9604,1802,93,2526
C22111,C22,22721,15398,6153,227,284,29,630
C22113,C22,57999,46305,8246,2067,617,40,724
C22115,C22,52334,37794,7280,3485,1820,163,1792
C22117,C22,47168,31019,14561,701,463,64,360
C22119,C22,41207,26067,13756,714,402,67,201
C22121,C22,23788,13931,8953,360,340,19,185
C22123,C22,11604,9337,1810,158,160,12,127
C22125,C22,15625,8002,7235,137,123,28,100
C22127,C22,15313,10108,4666,299,115,36,89
C23001,C23,107702,98931,3858,3244,1008,73,588
C23003,C23,71870,68341,430,2432,418,25,224
C23005,C23,281674,258468,6577,11584,2928,204,1913
C23007,C23,30768,29731,70,652,221,1,93
C23009,C23,54418,52353,206,1265,388,15,191
C23011,C23,122151,116549,642,3456,952,45,507
C23013,C23,39736,38337,192,870,242,5,90
C23015,C23,34457,33437,96,637,199,13,75
C23017,C23,57833,55584,202,1460,406,10,171
C23019,C23,153923,145700,1117,5486,1102,42,476
C23021,C23,17535,16893,52,421,107,1,61
C23023,C23,35293,33663,237,940,306,17,130
C23025,C23,52228,50437,185,1197,296,7,106
C23027,C23,38786,37453,122,862,220,15,114
C23029,C23,32856,29998,132,2274,259,8,185
C23031,C23,197131,188422,1036,5195,1622,72,784
C24001,C24,75087,66195,5959,1848,786,69,230
C24003,C24,537656,389386,81819,33549,16070,1665,15167
C24005,C24,805029,504556,206913,59825,15629,2825,15281
C24009,C24,88737,70680,11816,3804,1551,114,772
C24011,C24,33066,25853,4520,877,543,65,1208
C24013,C24,167134,152428,5229,5114,2854,103,1406
C24015,C24,101108,88348,6080,3273,1841,204,1362
C24017,C24,146551,70905,59201,10186,2772,830,2657
C24019,C24,32618,21581,8937,970,484,105,541
C24021,C24,233385,181645,19611,14994,8661,537,7937
C24023,C24,30097,29278,299,300,162,2,56
C24025,C24,244826,194004,30334,11875,4759,724,3130
C24027,C24,287085,169972,49150,51234,8551,1038,7140
C24029,C24,20197,15783,3003,504,386,53,468
C24031,C24,971777,478765,161689,165925,79593,5626,80179
C24033,C24,863420,128853,548439,57156,37206,8181,83585
C24035,C24,47798,41733,3258,1355,664,40,748
C24037,C24,105151,80402,14831,5946,2234,199,1539
C24039,C24,26470,13796,11082,729,374,110,379
C24041,C24,37782,29829,4778,1102,917,51,1105
C24043,C24,147430,122748,13836,5742,2699,297,2108
C24045,C24,98733,65767,23534,4954,2017,339,2122
C24047,C24,51454,41331,6973,1528,863,49,710
C24510,C24,620961,174120,392938,27943,9710,2843,13407
C25001,C25,215888,197327,3857,10017,2867,205,1615
C25003,C25,131219,118926,3334,4429,2458,238,1834
C25005,C25,548285,469344,15736,30185,15450,2096,15474
C25007,C25,16535,14275,477,1399,217,34,133
C25009,C25,743159,565035,19566,35813,43334,8419,70992
C25011,C25,71372,65978,703,2441,1261,93,896
C25013,C25,463490,313846,35692,17176,40734,5952,50090
C25015,C25,158080,136249,3547,10829,4001,378,3076
C25017,C25,1503085,1150251,65733,188751,52160,4288,41902
C25019,C25,10172,8192,664,359,721,24,212
C25021,C25,670850,538758,36329,73759,13089,1819,7096
C25023,C25,494919,415341,33991,29968,7792,1617,6210
C25025,C25,722023,346979,142980,88609,57290,13312,72853
C25027,C25,798552,644299,29084,49747,39062,4230,32130
C26001,C26,10942,10621,13,184,91,0,33
C26003,C26,9601,8213,607,667,73,5,36
C26005,C26,111408,99945,1264,2745,3568,94,3792
C26007,C26,29598,28623,78,593,222,1,81
C26009,C26,23580,22546,35,595,269,6,129
C26011,C26,15899,15231,29,414,162,0,63
C26013,C26,8860,6605,635,1534,36,0,50
C26015,C26,59173,56487,205,1145,863,14,459
C26017,C26,107771,98241,1574,2863,3210,128,1755
C26019,C26,17525,16658,71,494,185,1,116
C26021,C26,156813,119389,23766,6604,3415,271,3368
C26023,C26,45248,41116,1380,948,939,13,852
C26025,C26,136146,108664,14630,6675,3251,242,2684
C26027,C26,52293,45704,2776,2243,792,45,733
C26029,C26,25949,24602,76,912,204,4,151
C26031,C26,26152,24324,129,1488,135,4,72
C26033,C26,38520,27542,2503,7995,295,6,179
C26035,C26,30926,29612,145,705,339,4,121
C26037,C26,75382,68243,1506,2686,1775,43,1129
C26039,C26,14074,13586,42,264,135,9,38
C26041,C26,37069,34920,71,1760,198,4,116
C26043,C26,26168,25269,86,543,169,1,100
C26045,C26,107759,91540,6661,4457,3021,150,1930
C26047,C26,32694,30132,152,1981,243,4,182
C26049,C26,425790,309683,87352,15772,7710,775,4498
C26051,C26,25692,24904,60,418,207,0,103
C26053,C26,16427,14965,676,644,94,2,46
C26055,C26,86986,81188,1023,2901,1146,10,718
C26057,C26,42476,37144,2341,690,1343,13,945
C26059,C26,46688,44765,206,891,539,14,273
C26061,C26,36628,34299,193,1721,297,5,113
C26063,C26,33118,31830,121,510,456,1,200
C26065,C26,280895,203459,31931,24979,10454,1116,8956
C26067,C26,63905,56962,2962,1190,1601,57,1133
C26069,C26,25887,24710,121,653,255,1,147
C26071,C26,11817,11370,14,272,99,0,62
C26073,C26,70311,61514,1643,4957,1183,33,981
C26075,C26,160248,137588,12560,5263,2919,179,1739
C26077,C26,250331,200047,26677,13648,4597,589,4773
C26079,C26,17153,16456,50,433,146,0,68
C26081,C26,602622,457769,56372,30044,23825,2276,32336
C26083,C26,2156,2117,3,21,6,0,9
C26085,C26,11539,9897,1034,365,138,24,81
C26087,C26,88319,82147,896,1654,2204,26,1392
C26089,C26,21708,19799,56,1059,408,10,376
C26091,C26,99892,87483,2397,2398,4691,142,2781
C26093,C26,180967,172513,776,4218,2502,33,925
C26095,C26,6631,5275,735,539,56,2,24
C26097,C26,11113,8411,57,2519,88,0,38
C26099,C26,840978,705693,72053,44137,12280,670,6145
C26101,C26,24733,22402,718,979,409,5,220
C26103,C26,67077,62412,1126,2772,499,15,253
C26105,C26,28705,26595,156,804,630,16,504
C26107,C26,42798,39633,1055,1379,462,22,247
C26109,C26,24029,22715,68,968,176,4,98
C26111,C26,83629,77846,983,3096,1217,30,457
C26113,C26,14849,14230,42,271,189,1,116
C26115,C26,152021,140609,3144,3601,2867,93,1707
C26117,C26,63342,58635,1476,1299,1117,7,808
C26119,C26,9765,9465,15,189,67,0,29
C26121,C26,172188,133132,24599,6196,4547,283,3431
C26123,C26,48460,44119,474,1204,1506,21,1136
C26125,C26,1202362,903398,162303,94741,25514,1775,14631
C26127,C26,26570,22227,100,614,1725,19,1885
C26129,C26,21699,20865,37,488,211,2,96
C26131,C26,6780,6546,6,164,48,0,16
C26133,C26,23528,22531,125,528,260,8,76
C26135,C26,8640,8380,14,167,57,0,22
C26137,C26,24164,23186,78,601,227,2,70
C26139,C26,263801,226156,3551,11333,11482,323,10956
C26141,C26,13376,12972,56,232,78,0,38
C26143,C26,24449,23592,89,493,199,2,74
C26145,C26,200169,141187,37222,6187,8085,892,6596
C26147,C26,163040,150213,3860,4259,2839,116,1753
C26149,C26,61295,53930,1555,1776,1589,45,2400
C26151,C26,43114,40852,142,681,797,8,634
C26153,C26,8485,7394,11,1016,38,0,26
C26155,C26,70648,67240,305,1408,1075,20,600
C26157,C26,55729,52547,621,990,1031,13,527
C26159,C26,76258,63028,3007,2465,3101,93,4564
C26161,C26,344791,248675,43152,39104,8205,615,5040
C26163,C26,1820584,902180,732801,90343,49756,5142,40362
C26165,C26,32735,31246,122,848,344,7,168
C27001,C27,16202,15398,53,600,96,4,51
C27003,C27,330844,281929,14282,22613,5873,221,5926
C27005,C27,32504,28539,128,3439,181,10,207
C27007,C27,44442,33066,251,10449,293,11,372
C27009,C27,38451,35939,738,1142,409,11,212
C27011,C27,5269,5150,10,68,25,1,15
C27013,C27,64013,58394,1717,2316,1006,24,556
C27015,C27,25893,24662,56,315,583,5,272
C27017,C27,35386,31458,494,2950,269,4,211
C27019,C27,91042,82536,1068,3923,1914,56,1545
C27021,C27,28567,24383,59,3785,151,2,187
C27023,C27,12441,11370,65,395,262,0,349
C27025,C27,53887,51013,636,1403,608,9,218
C27027,C27,58999,53434,825,2684,1250,17,789
C27029,C27,8695,7537,30,1008,42,0,78
C27031,C27,5176,4528,15,575,31,2,25
C27033,C27,11687,10432,82,453,341,5,374
C27035,C27,62500,59979,297,1572,389,16,247
C27037,C27,398552,327962,18235,28389,11537,474,11955
C27039,C27,20087,18780,59,333,514,1,400
C27041,C27,36009,34974,146,548,212,4,125
C27043,C27,14553,13519,43,174,523,4,290
C27045,C27,20866,20375,48,236,122,1,84
C27047,C27,31255,27701,200,604,1420,31,1299
C27049,C27,46183,43027,429,1385,657,16,669
C27051,C27,6018,5832,19,73,32,0,62
C27053,C27,1152425,826670,134240,113839,30164,2022,45490
C27055,C27,19027,18482,98,315,88,3,41
C27057,C27,20428,19122,47,932,192,1,134
C27059,C27,37816,35958,228,1048,361,17,204
C27061,C27,45058,41951,136,2554,244,8,165
C27063,C27,10266,9701,47,241,129,0,148
C27065,C27,16239,15606,52,367,148,3,63
C27067,C27,42239,35964,952,613,3242,32,1436
C27069,C27,4552,4434,11,38,50,0,19
C27071,C27,13311,12512,76,576,81,2,64
C27073,C27,7259,7040,17,94,47,0,61
C27075,C27,10866,10558,16,212,58,0,22
C27077,C27,4045,3863,13,134,11,1,23
C27079,C27,27703,25691,88,480,752,6,686
C27081,C27,5896,5749,8,67,28,0,44
C27083,C27,25857,22637,575,1104,723,12,806
C27085,C27,36651,34005,184,651,1154,15,642
C27087,C27,5413,2698,11,2605,15,0,84
C27089,C27,9439,8952,25,125,167,1,169
C27091,C27,20840,19766,62,268,376,2,366
C27093,C27,23300,22233,68,232,430,9,328
C27095,C27,26097,23582,96,2042,196,1,180
C27097,C27,33198,32174,122,500,252,9,141
C27099,C27,39163,32975,791,1259,2520,27,1591
C27101,C27,8725,8326,20,137,109,5,128
C27103,C27,32727,29944,658,899,722,9,495
C27105,C27,21378,14365,727,1466,1841,16,2963
C27107,C27,6852,6293,11,272,162,2,112
C27109,C27,144248,120348,6751,11068,3257,119,2705
C27111,C27,57303,54244,422,1147,836,8,646
C27113,C27,13930,12867,181,502,200,11,169
C27115,C27,29750,26924,576,1527,423,21,279
C27117,C27,9596,8880,52,309,95,4,256
C27119,C27,31600,28497,248,1135,998,22,700
C27121,C27,10995,10720,35,145,46,3,46
C27123,C27,508640,340194,54835,77128,16353,1335,18795
C27125,C27,4089,3876,7,105,58,1,42
C27127,C27,16059,14119,71,1534,186,4,145
C27129,C27,15730,14351,40,293,663,4,379
C27131,C27,64142,54566,2021,2433,2709,51,2362
C27133,C27,9687,9239,58,193,126,1,70
C27135,C27,15629,14696,37,780,71,2,43
C27137,C27,200226,184769,2688,10360,1443,51,915
C27139,C27,129928,109816,3298,11043,2396,78,3297
C27141,C27,88499,81983,1644,2931,1228,45,668
C27143,C27,15226,13835,41,252,595,7,496
C27145,C27,150642,136414,4595,5443,1848,63,2279
C27147,C27,36576,32544,1003,747,1494,10,778
C27149,C27,9726,8931,75,383,179,1,157
C27151,C27,9783,9271,48,114,182,1,167
C27153,C27,24895,23052,73,482,675,21,592
C27155,C27,3558,3324,12,172,28,1,21
C27157,C27,21676,20712,80,292,288,0,304
C27159,C27,13843,13262,109,296,118,2,56
C27161,C27,19136,17308,371,472,625,9,351
C27163,C27,238136,204111,8376,17522,4901,203,3023
C27165,C27,11211,8632,74,167,1108,8,1222
C27167,C27,6576,6294,13,139,87,2,41
C27169,C27,51461,47828,642,1747,745,8,491
C27171,C27,124700,116786,1286,3576,1732,42,1278
C27173,C27,10438,9581,15,445,225,1,171
C28001,C28,32297,12485,17150,512,1308,137,705
C28003,C28,37057,31313,4209,525,343,12,655
C28005,C28,13131,7516,5396,109,58,31,21
C28007,C28,19564,10866,8180,195,134,28,161
C28009,C28,8729,5229,3244,108,55,8,85
C28011,C28,34145,11241,21839,426,205,81,353
C28013,C28,14962,9851,4128,178,245,21,539
C28015,C28,10597,6927,3444,120,29,17,60
C28017,C28,17392,9254,7292,203,132,27,484
C28019,C28,8547,5803,2571,97,43,3,30
C28021,C28,9604,1353,8072,105,14,32,28
C28023,C28,16732,10674,5749,177,67,10,55
C28025,C28,20634,8276,11977,182,74,40,85
C28027,C28,26151,5918,19698,242,71,54,168
C28029,C28,29449,13399,14924,353,228,59,486
C28031,C28,19568,12202,6798,199,117,27,225
C28033,C28,161252,113553,35124,4489,2887,142,5057
C28035,C28,74934,43766,26956,1575,960,126,1551
C28037,C28,8118,5230,2776,65,27,15,5
C28039,C28,22578,20009,1821,295,257,8,188
C28041,C28,14400,10363,3735,169,78,14,41
C28043,C28,21906,12350,9106,253,115,34,48
C28045,C28,43929,37914,3075,1494,928,63,455
C28047,C28,187105,125741,40975,10452,4625,418,4894
C28049,C28,245285,68609,168839,4207,1160,531,1939
C28051,C28,19198,2993,15925,146,8,93,33
C28053,C28,9375,2133,6949,91,70,38,94
C28055,C28,1406,482,905,11,4,1,3
C28057,C28,23401,21490,1386,225,133,5,162
C28059,C28,139668,97670,29768,5852,3065,266,3047
C28061,C28,17062,7855,8944,127,39,26,71
C28063,C28,7726,1056,6601,41,4,19,5
C28065,C28,12487,4802,7461,123,32,16,53
C28067,C28,67761,44432,19076,1054,1099,77,2023
C28069,C28,10456,3665,6273,466,24,15,13
C28071,C28,47351,33538,11155,1585,438,46,589
C28073,C28,55658,42296,10834,1323,715,49,441
C28075,C28,80261,43312,34158,1343,645,172,631
C28077,C28,12929,8567,3961,127,57,13,204
C28079,C28,23805,11611,9620,1554,182,34,804
C28081,C28,82910,56854,22498,1567,643,121,1227
C28083,C28,32317,7930,23246,398,108,96,539
C28085,C28,34869,23702,10400,437,162,43,125
C28087,C28,59779,31847,25904,1114,412,89,413
C28089,C28,95203,53287,36227,2883,983,141,1682
C28091,C28,27088,17661,8729,362,161,23,152
C28093,C28,37144,18161,17369,422,453,70,669
C28095,C28,36989,24847,11381,406,188,39,128
C28097,C28,10925,5769,4948,111,21,19,57
C28099,C28,29676,17797,6169,5241,177,38,254
C28101,C28,21720,13599,6536,1298,135,31,121
C28103,C28,11545,3113,8249,91,20,13,59
C28105,C28,47671,27825,17356,1807,399,75,209
C28107,C28,34707,16981,16801,431,180,74,240
C28109,C28,55834,45911,6853,1434,1013,19,604
C28111,C28,12250,9514,2449,168,61,2,56
C28113,C28,40404,18564,20740,611,181,73,235
C28115,C28,29957,23531,4096,481,453,35,1361
C28117,C28,25276,21172,3481,316,140,7,160
C28119,C28,8223,2369,5709,90,12,15,28
C28121,C28,141617,108086,26519,3217,1437,115,2243
C28123,C28,28264,14353,10502,396,698,83,2232
C28125,C28,4916,1366,3475,36,4,15,20
C28127,C28,27503,17131,9624,361,129,42,216
C28129,C28,16491,12421,3758,114,82,18,98
C28131,C28,17786,13820,3395,332,162,9,68
C28133,C28,29450,7410,21362,274,83,117,204
C28135,C28,15378,5580,8634,298,408,45,413
C28137,C28,28886,19091,8723,433,222,32,385
C28139,C28,22232,17404,3509,334,375,35,575
C28141,C28,19593,18326,516,198,183,3,367
C28143,C28,10778,2486,7894,153,67,24,154
C28145,C28,27134,21649,3911,364,324,24,862
C28147,C28,15443,8145,6837,223,105,36,97
C28149,C28,48773,24143,22836,898,405,84,407
C28151,C28,51137,13654,36348,606,130,120,279
C28153,C28,20747,12243,8035,223,57,36,153
C28155,C28,10253,8007,2036,106,58,4,42
C28157,C28,9878,2820,6969,48,14,23,4
C28159,C28,19198,9891,8729,394,81,24,79
C28161,C28,12678,7606,4772,149,61,33,57
C28163,C28,28065,10477,15893,394,735,120,446
C29001,C29,25607,23751,392,941,315,16,192
C29003,C29,17291,16641,70,290,202,2,86
C29005,C29,5685,5556,17,57,44,0,11
C29007,C29,25529,22613,1637,614,318,9,338
C29009,C29,35597,31505,87,1260,1287,20,1438
C29011,C29,12402,11704,42,425,84,5,142
C29013,C29,17049,16296,143,335,168,7,100
C29015,C29,19056,18311,56,398,197,2,92
C29017,C29,12363,12037,32,196,69,0,29
C29019,C29,162642,131677,14943,11127,2944,168,1783
C29021,C29,89201,76937,4572,3018,2506,90,2078
C29023,C29,42794,38504,2235,1389,356,21,289
C29025,C29,9424,9035,39,207,56,1,86
C29027,C29,44332,40350,2006,1269,428,26,253
C29029,C29,44002,41913,170,905,555,9,450
C29031,C29,75674,66532,5290,2376,605,40,831
C29033,C29,9295,8893,149,135,88,5,25
C29035,C29,6265,5992,5,164,61,2,41
C29037,C29,99478,89079,3444,2967,2182,73,1733
C29039,C29,13982,13432,14,332,112,0,92
C29041,C29,7831,7544,155,92,27,1,12
C29043,C29,77422,72982,433,2109,1140,16,742
C29045,C29,7139,6978,19,100,33,0,9
C29047,C29,221939,186611,11220,11007,7489,286,5326
C29049,C29,20743,19606,284,531,196,6,120
C29051,C29,75990,63247,8421,2527,890,91,814
C29053,C29,17601,15754,1201,414,160,6,66
C29055,C29,24696,23804,64,463,216,3,146
C29057,C29,7883,7476,29,257,94,1,26
C29059,C29,16777,16037,29,451,145,6,109
C29061,C29,8433,8211,23,112,55,0,32
C29063,C29,12892,11045,1454,174,160,5,54
C29065,C29,15657,15021,55,433,108,0,40
C29067,C29,13684,13218,28,328,66,2,42
C29069,C29,31953,26498,3081,647,681,24,1022
C29071,C29,101492,97390,847,1858,851,7,539
C29073,C29,15222,14801,26,243,102,1,49
C29075,C29,6738,6604,20,78,25,1,10
C29077,C29,275174,246378,7738,12851,4488,154,3565
C29079,C29,10261,9854,58,171,93,1,84
C29081,C29,8957,8659,28,129,79,2,60
C29083,C29,22272,21230,219,454,243,7,119
C29085,C29,9627,9278,24,234,60,1,30
C29087,C29,4912,4775,7,91,26,1,12
C29089,C29,10144,9240,527,255,70,5,47
C29091,C29,40400,38499,154,1050,404,2,291
C29093,C29,10630,10162,131,204,88,7,38
C29095,C29,674158,426574,159442,31708,24499,1925,30010
C29097,C29,117404,101019,2166,6192,2577,101,5349
C29099,C29,218733,208742,1776,4807,2265,22,1121
C29101,C29,52595,46367,2227,2390,977,52,582
C29103,C29,4131,4027,14,56,20,0,14
C29105,C29,35571,33596,237,1019,455,4,260
C29107,C29,33381,31002,726,913,420,16,304
C29109,C29,38634,35140,83,967,1039,19,1386
C29111,C29,10211,9546,321,185,89,2,68
C29113,C29,52566,49364,963,1207,574,21,437
C29115,C29,12761,12297,85,186,104,1,88
C29117,C29,15195,14386,365,263,108,2,71
C29119,C29,23083,18700,127,1669,919,6,1662
C29121,C29,15566,14735,349,332,81,4,65
C29123,C29,12226,11781,32,169,92,2,150
C29125,C29,9176,8912,24,165,52,0,23
C29127,C29,28781,26202,1400,788,219,17,155
C29129,C29,3785,3683,6,68,17,0,11
C29131,C29,24748,23762,95,548,179,4,160
C29133,C29,14358,10521,3423,183,112,17,102
C29135,C29,15607,14160,580,281,266,1,319
C29137,C29,8840,8340,263,152,63,1,21
C29139,C29,12236,11642,199,223,71,2,99
C29141,C29,20565,19573,123,504,197,8,160
C29143,C29,18956,15380,2983,379,111,16,87
C29145,C29,58114,50967,429,4181,947,9,1581
C29147,C29,23370,21881,563,624,202,3,97
C29149,C29,10881,10407,15,328,104,0,27
C29151,C29,13878,13654,28,112,64,0,20
C29153,C29,9723,9387,11,197,81,0,47
C29155,C29,18296,12741,4879,335,141,20,180
C29157,C29,18971,18299,70,284,143,5,170
C29159,C29,42201,36701,1244,1210,1138,20,1888
C29161,C29,45156,40792,977,2464,617,31,275
C29163,C29,18516,16519,1327,339,179,6,146
C29165,C29,89322,75135,5147,4616,2779,123,1522
C29167,C29,31137,29565,226,731,381,9,225
C29169,C29,52274,37863,5680,4026,2643,304,1758
C29171,C29,4979,4865,9,69,24,0,12
C29173,C29,10167,9828,107,134,64,1,33
C29175,C29,25414,22865,1477,659,268,13,132
C29177,C29,23494,22338,265,476,297,15,103
C29179,C29,6696,6433,45,154,44,0,20
C29181,C29,14100,13563,49,346,86,0,56
C29183,C29,360485,321078,14827,14597,5940,133,3910
C29185,C29,9805,9366,47,222,98,6,66
C29186,C29,18145,17607,117,272,108,1,40
C29187,C29,65359,60631,2759,1191,549,16,213
C29189,C29,998954,687984,231801,54145,13964,1228,9832
C29195,C29,23370,19441,1217,787,694,18,1213
C29197,C29,4431,4353,1,48,16,0,13
C29199,C29,4843,4760,3,47,16,0,17
C29201,C29,39191,33257,4436,793,349,32,324
C29203,C29,8441,8014,16,272,89,1,49
C29205,C29,6373,6202,32,68,47,0,24
C29207,C29,29968,28931,274,407,219,1,136
C29209,C29,32202,30938,46,665,361,7,185
C29211,C29,6714,5350,30,86,607,4,637
C29213,C29,51675,47083,405,1693,1292,44,1158
C29215,C29,26008,24010,871,702,322,5,98
C29217,C29,21159,20197,100,526,212,2,122
C29219,C29,32513,30201,598,757,484,23,450
C29221,C29,25195,23969,554,417,173,3,79
C29223,C29,13521,13053,33,295,85,5,50
C29225,C29,36202,34469,320,801,386,6,220
C29227,C29,2171,2115,11,22,6,1,16
C29229,C29,18815,18123,87,367,166,1,71
C29510,C29,319294,134702,156389,17073,5565,771,4794
C30001,C30,9246,8567,19,322,198,4,136
C30003,C30,12865,3908,30,8417,127,1,382
C30005,C30,6491,3107,7,3262,23,0,92
C30007,C30,5612,5310,15,161,91,0,35
C30009,C30,10078,9668,30,192,125,3,60
C30011,C30,1160,1132,1,19,3,0,5
C30013,C30,81327,71100,958,6558,1484,52,1175
C30015,C30,5813,4387,1,1331,22,2,70
C30017,C30,11699,11009,31,396,165,3,95
C30019,C30,1751,1653,3,68,23,0,4
C30021,C30,8966,8477,25,286,105,2,71
C30023,C30,9298,8518,36,473,142,2,127
C30025,C30,2890,2793,2,61,21,0,13
C30027,C30,11586,11085,18,312,108,7,56
C30029,C30,90928,85439,180,3239,1363,21,686
C30031,C30,89513,83545,277,3221,1539,12,919
C30033,C30,1206,1187,3,13,2,0,1
C30035,C30,13399,4117,17,9024,48,0,193
C30037,C30,884,822,0,31,9,0,22
C30039,C30,3079,2968,3,64,33,0,11
C30041,C30,16096,11741,47,3935,155,3,215
C30043,C30,11406,10724,16,442,165,0,59
C30045,C30,2072,2014,1,33,22,0,2
C30047,C30,28746,19568,88,8092,377,10,611
C30049,C30,63395,58599,203,3011,1006,14,562
C30051,C30,2339,2293,2,36,3,0,5
C30053,C30,19687,18546,20,659,335,3,124
C30055,C30,1734,1689,3,29,10,1,2
C30057,C30,7691,7335,15,155,110,0,76
C30059,C30,1891,1827,2,34,25,0,3
C30061,C30,4223,3952,9,182,55,2,23
C30063,C30,109299,99489,412,6537,1831,33,997
C30065,C30,4538,4278,10,132,82,0,36
C30067,C30,15636,14893,19,399,197,2,126
C30069,C30,494,486,0,3,2,0,3
C30071,C30,4253,3665,1,506,37,0,44
C30073,C30,6153,5060,7,999,26,0,61
C30075,C30,1743,1645,1,73,11,0,13
C30077,C30,7027,6425,65,420,69,4,44
C30079,C30,1179,1125,0,38,11,0,5
C30081,C30,40212,37764,72,1181,782,7,406
C30083,C30,9746,9089,12,348,170,1,126
C30085,C30,10425,3709,12,6572,27,1,104
C30087,C30,9233,5556,23,3341,108,2,203
C30089,C30,11413,10320,17,843,133,0,100
C30091,C30,3384,3201,7,125,28,0,23
C30093,C30,34200,31515,103,1329,777,8,468
C30095,C30,9117,8688,9,206,135,0,79
C30097,C30,3651,3491,4,105,37,0,14
C30099,C30,6073,5792,3,202,55,0,21
C30101,C30,5324,4813,28,354,83,1,45
C30103,C30,718,666,0,27,8,0,17
C30105,C30,7369,6364,17,897,45,0,46
C30107,C30,2168,2064,7,65,14,0,18
C30109,C30,1017,987,0,17,6,0,7
C30111,C30,147972,130463,852,9702,3765,83,3107
C31001,C31,31364,27747,219,854,1074,29,1441
C31003,C31,6685,6418,19,70,99,0,79
C31005,C31,460,435,0,6,4,0,15
C31007,C31,690,656,0,8,4,0,22
C31009,C31,478,474,1,3,0,0,0
C31011,C31,5505,5383,23,34,39,0,26
C31013,C31,11308,9564,49,538,585,3,569
C31015,C31,2099,2024,1,41,11,0,22
C31017,C31,3145,3072,2,42,16,0,13
C31019,C31,46102,41128,354,1188,1618,29,1785
C31021,C31,6858,6520,23,189,59,3,64
C31023,C31,8395,8092,24,84,100,0,95
C31025,C31,25241,24083,82,468,374,5,229
C31027,C31,8852,8659,7,73,44,0,69
C31029,C31,3966,3491,5,28,153,0,289
C31031,C31,5713,5141,11,466,39,2,54
C31033,C31,9998,9079,19,290,325,0,285
C31035,C31,6542,5941,21,78,141,1,360
C31037,C31,10515,6031,49,120,1604,40,2671
C31039,C31,9139,8271,8,106,247,5,502
C31041,C31,10939,10551,28,144,112,0,104
C31043,C31,21006,11596,641,1350,3214,19,4186
C31045,C31,9182,8058,130,688,150,4,152
C31047,C31,24326,15464,710,406,3514,34,4198
C31049,C31,1941,1839,1,26,44,0,31
C31051,C31,6000,5293,14,71,255,4,363
C31053,C31,36691,32120,183,699,1217,22,2450
C31055,C31,517110,372029,59176,28101,22996,895,33913
C31057,C31,2008,1852,7,32,62,0,55
C31059,C31,5890,5619,30,63,84,6,88
C31061,C31,3225,3145,1,46,18,1,14
C31063,C31,2756,2687,0,34,24,0,11
C31065,C31,4959,4745,8,74,59,2,71
C31067,C31,22311,21432,72,422,178,0,207
C31069,C31,2057,1942,4,31,45,0,35
C31071,C31,2049,2022,3,9,11,0,4
C31073,C31,2044,1954,8,33,30,0,19
C31075,C31,614,600,0,7,4,0,3
C31077,C31,2538,2451,16,20,27,0,24
C31079,C31,58607,42537,906,1511,5876,117,7660
C31081,C31,9124,8839,19,85,116,0,65
C31083,C31,3423,3343,1,34,24,0,21
C31085,C31,967,928,0,6,11,0,22
C31087,C31,2908,2820,6,40,19,1,22
C31089,C31,10435,10021,16,93,111,0,194
C31091,C31,736,721,0,7,7,0,1
C31093,C31,6274,6067,15,83,55,0,54
C31095,C31,7547,7225,17,105,98,7,95
C31097,C31,5217,4355,278,149,191,0,244
C31099,C31,6489,6162,10,73,122,2,120
C31101,C31,8368,7728,16,150,277,2,195
C31103,C31,824,815,0,5,2,0,2
