FIPS,StateFIPS,TotPop,NHisWhite,NHisBlack,NHisOther,HisWhite,HisBlack,HisOther
C39175,C39,22254,21985,19,88,102,1,59
C40001,C40,18421,10171,4,8001,64,0,181
C40003,C40,6416,5941,202,171,30,1,71
C40005,C40,12778,10325,751,1584,40,9,69
C40007,C40,6023,5653,1,69,88,0,212
C40009,C40,18812,17270,375,379,295,7,486
C40011,C40,11470,9697,483,1003,81,16,190
C40013,C40,32089,26540,422,4662,250,0,215
C40015,C40,29550,21031,738,6351,239,12,1179
C40017,C40,74409,66469,1766,4253,984,50,887
C40019,C40,42919,34865,3544,3729,334,36,411
C40021,C40,34049,21900,377,11302,168,7,295
C40023,C40,15302,10837,1954,2316,96,4,95
C40025,C40,3301,2851,0,38,206,0,206
C40027,C40,174253,151661,5203,12734,2492,68,2095
C40029,C40,5780,4746,48,947,11,0,28
C40031,C40,111486,77187,19547,7829,2479,361,4083
C40033,C40,6651,5771,140,509,42,2,187
C40035,C40,14104,10819,470,2714,45,13,43
C40037,C40,60915,53134,1911,5210,388,7,265
C40039,C40,26897,22585,928,1759,311,2,1312
C40041,C40,28070,20743,20,7080,105,0,122
C40043,C40,5551,5160,5,313,22,0,51
C40045,C40,4497,4281,2,76,70,1,67
C40047,C40,56735,51906,2002,1741,497,18,571
C40049,C40,26605,23629,721,1924,151,5,175
C40051,C40,41747,37286,1524,2209,316,13,399
C40053,C40,5689,5542,3,86,22,0,36
C40055,C40,6559,5611,450,162,99,2,235
C40057,C40,3793,2818,280,39,36,8,612
C40059,C40,4063,3952,3,36,20,0,52
C40061,C40,10940,9177,98,1591,39,0,35
C40063,C40,13023,10283,381,2223,71,3,62
C40065,C40,28764,21925,2641,873,1135,55,2135
C40067,C40,7010,6306,40,354,34,0,276
C40069,C40,10032,8126,213,1573,47,2,71
C40071,C40,48056,42552,854,3799,426,2,423
C40073,C40,13212,12132,304,369,69,1,337
C40075,C40,11347,9365,609,769,161,6,437
C40077,C40,10333,8488,150,1580,36,4,75
C40079,C40,43270,36674,1025,5152,233,5,181
C40081,C40,29216,26258,780,1871,134,9,164
C40083,C40,29011,23444,3974,1037,192,55,309
C40085,C40,8157,6911,360,551,81,0,254
C40087,C40,22795,20488,229,1500,271,4,303
C40089,C40,33433,24659,3428,4887,162,24,273
C40091,C40,16779,12674,880,3075,83,5,62
C40093,C40,8055,7781,3,139,53,0,79
C40095,C40,10829,9295,184,1075,117,2,156
C40097,C40,33366,26952,68,6038,167,0,141
C40099,C40,12042,10337,203,1333,84,4,81
C40101,C40,68078,48503,9495,9207,362,32,479
C40103,C40,11045,9783,199,937,45,1,80
C40105,C40,9992,7934,359,1626,39,5,29
C40107,C40,11551,7760,1325,2326,73,7,60
C40109,C40,599611,451584,87597,34978,10073,810,14569
C40111,C40,36490,27157,4413,4462,215,9,234
C40113,C40,41645,30703,4148,6134,291,62,307
C40115,C40,30561,24378,188,5620,117,0,258
C40117,C40,15575,13706,117,1639,64,2,47
C40119,C40,61507,54439,1759,4392,552,23,342
C40121,C40,40581,33552,1498,5052,213,7,259
C40123,C40,34119,28064,855,4789,182,7,222
C40125,C40,58760,49481,1313,6976,450,13,527
C40127,C40,10997,9094,112,1655,70,0,66
C40129,C40,4147,3909,2,163,39,1,33
C40131,C40,55170,46870,442,7240,372,14,232
C40133,C40,25412,18885,1913,4274,148,23,169
C40135,C40,33828,25720,782,7027,167,9,123
C40137,C40,42299,38553,941,1862,276,4,663
C40139,C40,16419,14511,69,205,620,2,1012
C40141,C40,10384,7541,1018,364,316,25,1120
C40143,C40,503341,411379,49173,30831,6358,445,5155
C40145,C40,47883,40739,1977,4529,378,7,253
C40147,C40,48066,41870,1268,4140,454,8,326
C40149,C40,11441,10752,20,263,196,0,210
C40151,C40,9103,8759,49,154,52,0,89
C40153,C40,18976,17754,132,515,226,0,349
C41001,C41,15317,14829,29,183,195,1,80
C41003,C41,70811,64103,580,4393,1013,26,696
C41005,C41,278850,263965,1107,6649,4514,27,2588
C41007,C41,33301,31756,99,798,362,15,271
C41009,C41,37557,36067,37,769,472,5,207
C41011,C41,60273,56879,133,1908,908,11,434
C41013,C41,14111,13455,11,257,182,0,206
C41015,C41,19327,18367,31,575,259,0,95
C41017,C41,74958,72303,78,1051,1040,7,479
C41019,C41,94649,90196,140,2088,1522,3,700
C41021,C41,1717,1668,0,19,25,0,5
C41023,C41,7853,7595,6,100,96,0,56
C41025,C41,7060,6544,2,293,151,0,70
C41027,C41,16903,13628,36,487,1718,10,1024
C41029,C41,146389,136957,319,3164,3231,21,2697
C41031,C41,13676,9590,20,2618,554,4,890
C41033,C41,62649,59521,123,1256,1243,4,502
C41035,C41,57702,51704,352,2662,1487,29,1468
C41037,C41,7186,6689,5,222,136,0,134
C41039,C41,282912,265391,2040,8629,4407,67,2378
C41041,C41,38889,36962,63,1266,418,5,175
C41043,C41,91227,87081,171,1798,1283,11,883
C41045,C41,26038,19839,63,981,1404,2,3749
C41047,C41,228483,201218,2039,7001,7788,93,10344
C41049,C41,7625,6688,8,104,141,0,684
C41051,C41,583887,497700,34415,33382,10190,718,7482
C41053,C41,49541,45145,192,1402,1061,8,1733
C41055,C41,1918,1853,0,37,11,0,17
C41057,C41,21570,20765,38,393,236,1,137
C41059,C41,59249,51303,350,2289,1440,21,3846
C41061,C41,23598,22612,99,506,218,1,162
C41063,C41,6911,6738,6,54,88,0,25
C41065,C41,21683,19474,59,1085,433,8,624
C41067,C41,311554,280239,1986,14928,6220,72,8109
C41069,C41,1396,1370,1,13,12,0,0
C41071,C41,65551,59538,344,1540,2597,26,1506
C42001,C42,78274,75735,861,462,620,65,531
C42003,C42,1336449,1163292,148599,15827,6160,951,1620
C42005,C42,73478,72585,564,165,142,2,20
C42007,C42,186093,173870,10411,688,889,64,171
C42009,C42,47919,47526,146,129,81,4,33
C42011,C42,336523,307387,9214,2748,7174,789,9211
C42013,C42,130542,128525,1056,530,315,17,99
C42015,C42,60967,60253,148,348,156,1,61
C42017,C42,541174,508282,14928,9069,5958,385,2552
C42019,C42,152013,149954,806,690,453,4,106
C42021,C42,163029,157800,3682,562,784,52,149
C42023,C42,5913,5878,7,25,2,0,1
C42025,C42,56846,55991,113,233,412,6,91
C42027,C42,123786,115655,2726,4055,897,75,378
C42029,C42,376396,339637,23479,4715,5294,516,2755
C42031,C42,41699,41107,197,279,80,3,33
C42033,C42,78097,77448,175,274,161,1,38
C42035,C42,37182,36782,143,166,75,1,15
C42037,C42,63202,62317,265,279,271,3,67
C42039,C42,86169,84381,1058,427,234,14,55
C42041,C42,195257,188129,2979,2794,908,83,364
C42043,C42,237813,193697,34843,3249,2184,766,3074
C42045,C42,547651,470258,60688,10707,3483,706,1809
C42047,C42,34878,34677,15,130,25,0,31
C42049,C42,275572,256177,14008,2023,1702,296,1366
C42051,C42,145351,139398,5083,418,375,33,44
C42053,C42,4802,4722,43,14,9,0,14
C42055,C42,121082,116506,2699,812,566,72,427
C42057,C42,13837,13642,124,40,27,1,3
C42059,C42,39550,38789,365,187,159,12,38
C42061,C42,44164,41874,1951,144,120,31,44
C42063,C42,89994,87768,1168,688,265,7,98
C42065,C42,46083,45815,49,121,76,0,22
C42067,C42,20625,20487,26,63,42,1,6
C42069,C42,219039,214817,1537,1596,817,35,237
C42071,C42,422822,392898,9147,5138,4917,891,9831
C42073,C42,96246,92645,2894,350,251,21,85
C42075,C42,113744,109486,615,977,1418,91,1157
C42077,C42,291130,265946,6107,4076,5728,669,8604
C42079,C42,328149,320571,3795,1760,1335,163,525
C42081,C42,118710,114593,2779,697,447,37,157
C42083,C42,47131,45888,460,272,259,60,192
C42085,C42,121003,114086,5858,553,393,24,89
C42087,C42,46197,45840,97,128,99,11,22
C42089,C42,95709,91171,1662,824,1595,65,392
C42091,C42,678111,614659,38303,16792,5428,821,2108
C42093,C42,17735,17397,76,146,75,0,41
C42095,C42,247105,227521,4968,3025,5264,301,6026
C42097,C42,96771,95659,311,269,338,15,179
C42099,C42,41172,40758,95,125,158,0,36
C42101,C42,1585577,825839,623510,47035,22747,8426,58020
C42103,C42,27966,26890,246,179,530,10,111
C42105,C42,16717,16573,20,52,56,0,16
C42107,C42,152585,150486,805,617,501,37,139
C42109,C42,36680,36260,143,129,87,3,58
C42111,C42,78218,77701,101,185,174,1,56
C42113,C42,6104,5985,56,38,16,3,6
C42115,C42,40380,39961,79,178,125,0,37
C42117,C42,41126,40553,212,222,95,15,29
C42119,C42,36176,34376,858,304,408,114,116
C42121,C42,59381,58488,484,208,148,13,40
C42123,C42,45050,44687,53,194,95,0,21
C42125,C42,204584,195820,6754,824,990,32,164
C42127,C42,39944,39153,276,144,317,6,48
C42129,C42,370321,360067,6848,2047,1036,82,241
C42131,C42,28076,27691,133,117,107,2,26
C42133,C42,339574,321249,10558,2602,2090,427,2648
C44001,C44,48859,47640,178,369,610,8,54
C44003,C44,161135,156759,1010,1629,1363,40,334
C44005,C44,87194,80700,3272,1510,1138,124,450
C44007,C44,596270,505558,28793,21350,17395,4378,18796
C44009,C44,110006,105452,1030,2462,760,28,274
C45001,C45,23862,16195,7499,70,49,30,19
C45003,C45,120940,90130,29176,767,554,65,248
C45005,C45,11722,3598,7939,24,44,29,88
C45007,C45,145196,120013,24097,527,371,54,134
C45009,C45,16902,6428,10356,43,44,15,16
C45011,C45,20293,11421,8677,49,89,16,41
C45013,C45,86425,58842,24415,1000,1001,167,1000
C45015,C45,128776,92460,30909,2808,1440,202,957
C45017,C45,12753,6134,6565,15,18,10,11
C45019,C45,295039,185343,102522,3301,2210,466,1197
C45021,C45,44506,34873,9120,254,108,51,100
C45023,C45,32170,19154,12830,106,24,22,34
C45025,C45,38577,25505,12814,98,44,88,28
C45027,C45,28450,12223,16021,62,44,57,43
C45029,C45,34377,18603,15395,203,68,74,34
C45031,C45,61851,36794,24707,139,94,66,51
C45033,C45,29114,15844,12705,489,33,30,13
C45035,C45,83060,61684,19026,1310,639,102,299
C45037,C45,18375,9756,8496,44,40,20,19
C45039,C45,22295,9200,12948,42,44,46,15
C45041,C45,114344,69252,44136,448,249,140,119
C45043,C45,46302,26070,19925,120,81,55,51
C45045,C45,320167,257069,57485,2585,2091,161,776
C45047,C45,59567,41108,17923,285,131,47,73
C45049,C45,18191,8253,9844,23,26,40,5
C45051,C45,144053,116284,25052,1458,814,108,337
C45053,C45,15487,6496,8872,50,33,17,19
C45055,C45,43599,30862,12315,177,177,22,46
C45057,C45,54516,40394,13780,130,142,40,30
C45059,C45,58092,41369,16362,150,124,24,63
C45061,C45,18437,6839,11481,42,11,35,29
C45063,C45,167611,146535,18427,1347,856,85,361
C45065,C45,8868,3640,5180,22,7,10,9
C45067,C45,33899,15095,18479,215,57,26,27
C45069,C45,29361,14287,14222,773,21,27,31
C45071,C45,33172,21426,11470,129,62,37,48
C45073,C45,57494,51683,5029,254,355,31,142
C45075,C45,84803,34830,49109,533,119,148,64
C45077,C45,93894,85617,6780,926,428,37,106
C45079,C45,285720,157969,118652,4452,2094,742,1811
C45081,C45,16357,10842,5406,23,29,11,46
C45083,C45,226800,176556,46750,1973,871,121,529
C45085,C45,102637,56130,44139,1129,649,201,389
C45087,C45,30337,21149,9059,60,27,23,19
C45089,C45,36815,13082,23560,44,10,83,36
C45091,C45,131497,103019,26293,1450,496,56,183
C46003,C46,3135,3085,0,43,1,0,6
C46005,C46,18253,17898,66,213,39,4,33
C46007,C46,3206,1698,8,1465,11,0,24
C46009,C46,7089,6874,22,159,26,0,8
C46011,C46,25207,24600,73,458,56,4,16
C46013,C46,35580,34307,44,1118,75,1,35
C46015,C46,5485,5059,6,389,19,0,12
C46017,C46,1759,393,0,1363,0,0,3
C46019,C46,7914,7548,21,126,81,0,138
C46021,C46,1965,1960,2,3,0,0,0
C46023,C46,9131,7106,4,1987,16,0,18
C46025,C46,4403,4368,6,16,8,0,5
C46027,C46,13186,12503,56,527,53,2,45
C46029,C46,22698,22298,16,329,47,0,8
C46031,C46,4195,2143,1,2004,8,0,39
C46033,C46,6179,5962,9,163,38,0,7
C46035,C46,17503,17143,22,300,19,0,19
C46037,C46,6978,6496,1,470,4,0,7
C46039,C46,4522,4487,1,20,11,0,3
C46041,C46,5523,1815,11,3651,5,0,41
C46043,C46,3746,3720,0,24,1,0,1
C46045,C46,4356,4327,1,23,2,0,3
C46047,C46,7353,6731,27,475,76,0,44
C46049,C46,2744,2734,0,7,3,0,0
C46051,C46,8372,8308,3,50,6,0,5
C46053,C46,5359,5044,1,287,21,0,6
C46055,C46,2624,2561,4,48,8,0,3
C46057,C46,4974,4940,4,17,4,0,9
C46059,C46,4272,4242,3,16,9,0,2
C46061,C46,2994,2985,0,7,2,0,0
C46063,C46,1669,1644,5,17,1,0,2
C46065,C46,14817,13687,18,1000,39,1,72
C46067,C46,8262,8216,1,31,5,0,9
C46069,C46,1696,1630,1,58,7,0,0
C46071,C46,2811,1607,3,1187,2,0,12
C46073,C46,2425,2412,0,12,1,0,0
C46075,C46,1324,1315,0,8,1,0,0
C46077,C46,5925,5902,0,18,3,0,2
C46079,C46,10550,10449,12,62,19,0,8
C46081,C46,20655,19726,29,573,224,0,103
C46083,C46,15427,15282,21,101,10,0,13
C46085,C46,3638,2575,3,1042,4,0,14
C46087,C46,5688,5646,0,34,6,0,2
C46089,C46,3228,3223,1,4,0,0,0
C46091,C46,4844,4563,1,267,5,0,8
C46093,C46,21878,20437,508,546,215,10,162
C46095,C46,2137,1126,1,995,7,0,8
C46097,C46,3272,3261,0,5,6,0,0
C46099,C46,123809,120047,739,2375,407,15,226
C46101,C46,6507,5945,10,539,6,0,7
C46103,C46,81343,71882,1249,6435,887,39,851
C46105,C46,3932,3851,6,58,8,0,9
C46107,C46,3190,3157,0,28,0,0,5
C46109,C46,9914,7609,0,2277,6,0,22
C46111,C46,2833,2815,0,3,15,0,0
C46113,C46,9902,492,4,9227,7,1,171
C46115,C46,7981,7898,2,66,11,0,4
C46117,C46,2453,2287,1,155,7,0,3
C46119,C46,1589,1569,1,16,3,0,0
C46121,C46,8352,1424,10,6795,7,0,116
C46123,C46,6924,6238,0,677,7,0,2
C46125,C46,8576,8524,4,30,18,0,0
C46127,C46,10189,10047,20,55,44,0,23
C46129,C46,6087,5589,1,471,17,1,8
C46135,C46,19252,18589,110,464,72,4,13
C46137,C46,2220,789,3,1399,1,0,28
C47001,C47,68250,64320,2753,796,295,10,76
C47003,C47,30411,27005,3056,178,92,12,68
C47005,C47,14524,14050,345,57,59,0,13
C47007,C47,9669,9213,373,45,29,2,7
C47009,C47,85969,82207,2780,614,296,3,69
C47011,C47,73712,69704,2871,425,428,29,255
C47013,C47,35079,34621,130,211,106,0,11
C47015,C47,10467,10215,184,29,21,2,16
C47017,C47,27514,24214,3129,46,89,9,27
C47019,C47,51505,50637,455,222,126,1,64
C47021,C47,27140,26344,532,125,116,2,21
C47023,C47,12819,11334,1386,46,21,26,6
C47025,C47,26137,25641,248,165,60,2,21
C47027,C47,7238,7083,116,12,20,0,7
C47029,C47,29141,28278,612,107,120,1,23
C47031,C47,40339,38257,1492,329,202,1,58
C47033,C47,13378,11064,2250,15,33,2,14
C47035,C47,34736,34384,42,186,91,0,33
C47037,C47,510784,378925,118813,8271,2815,460,1500
C47039,C47,10472,9961,417,45,39,0,10
C47041,C47,14360,14049,215,34,25,0,37
C47043,C47,35061,33008,1741,135,137,3,37
C47045,C47,34854,30455,4138,124,86,7,44
C47047,C47,25559,14157,11224,48,47,71,12
C47049,C47,14669,14600,2,28,36,0,3
C47051,C47,34725,32292,2086,160,133,9,45
C47053,C47,46315,37116,8919,99,121,25,35
C47055,C47,25741,22119,3397,116,65,8,36
C47057,C47,17095,16902,102,50,37,0,4
C47059,C47,55853,54323,1202,165,117,21,25
C47061,C47,13362,13243,18,33,51,1,16
C47063,C47,50480,47770,2313,222,121,10,44
C47065,C47,285536,226239,54303,3048,1174,174,598
C47067,C47,6739,6564,119,21,32,3,0
C47069,C47,23377,14399,8724,79,137,24,14
C47071,C47,22633,21487,987,72,52,10,25
C47073,C47,44565,43552,740,139,112,1,21
C47075,C47,19437,9621,9620,40,55,31,70
C47077,C47,21844,19908,1799,37,74,17,9
C47079,C47,27888,24862,2812,104,93,1,16
C47081,C47,16754,15781,858,48,50,1,16
C47083,C47,7018,6701,264,12,24,4,13
C47085,C47,15795,15123,550,59,52,1,10
C47087,C47,9297,9212,7,40,35,0,3
C47089,C47,33016,31862,926,128,75,4,21
C47091,C47,13766,13644,61,29,24,0,8
C47093,C47,335749,300040,29483,4159,1381,120,566
C47095,C47,7129,5408,1688,6,10,14,3
C47097,C47,23491,15914,7250,149,93,53,32
C47099,C47,35303,34545,482,131,121,0,24
C47101,C47,9247,9035,119,39,47,0,7
C47103,C47,28157,25499,2414,107,84,8,45
C47105,C47,31255,30668,400,104,64,0,19
C47107,C47,42383,39949,2041,219,136,10,28
C47109,C47,22422,20836,1430,61,82,2,11
C47111,C47,15906,15778,44,45,32,0,7
C47113,C47,77982,53219,24065,322,204,105,67
C47115,C47,24860,23678,1029,68,71,6,8
C47117,C47,21539,19462,1906,79,74,3,15
C47119,C47,54812,45662,8597,230,206,10,107
C47121,C47,8033,7868,118,30,16,0,1
C47123,C47,30541,29468,831,119,93,2,28
C47125,C47,100498,77505,17580,2185,1613,292,1323
C47127,C47,4721,4518,174,9,18,0,2
C47129,C47,17300,16907,263,70,50,2,8
C47131,C47,31717,28241,3238,100,83,18,37
C47133,C47,17636,17519,30,14,63,0,10
C47135,C47,6612,6442,119,15,28,0,8
C47137,C47,4548,4529,0,6,13,0,0
C47139,C47,13643,13540,0,67,31,0,5
C47141,C47,51373,49660,873,546,218,0,76
C47143,C47,24344,23517,578,117,54,3,75
C47145,C47,47227,45274,1456,285,170,0,42
C47147,C47,41494,36672,4536,113,130,19,24
C47149,C47,118570,105139,10602,1903,601,76,249
C47151,C47,18358,18234,5,81,29,0,9
C47153,C47,8863,8827,2,9,24,0,1
C47155,C47,51043,50266,215,325,196,1,40
C47157,C47,826330,451209,358827,9203,3854,1256,1981
C47159,C47,14143,13589,459,47,37,0,11
C47161,C47,9479,9252,96,83,42,0,6
C47163,C47,143596,139678,2551,846,398,11,112
C47165,C47,103281,96630,5539,545,443,23,101
C47167,C47,37568,28280,8823,212,156,29,68
C47169,C47,5920,5016,851,22,24,2,5
C47171,C47,16549,16421,3,28,67,0,30
C47173,C47,13694,13624,3,29,34,0,4
C47175,C47,4846,4815,5,16,8,0,2
C47177,C47,32992,31414,1125,177,97,6,173
C47179,C47,92315,88047,3268,529,362,7,102
C47181,C47,13935,13719,137,27,43,0,9
C47183,C47,31972,29300,2214,330,68,8,52
C47185,C47,20090,19587,378,51,67,0,7
C47187,C47,81021,74519,5378,602,384,18,120
C47189,C47,67675,62266,4589,434,295,18,73
C48001,C48,48024,32665,11091,315,689,52,3212
C48003,C48,14338,9281,259,246,1553,15,2984
C48005,C48,69884,52777,10551,484,1975,180,3917
C48007,C48,17892,13306,301,697,1976,18,1594
C48009,C48,7973,7733,11,40,56,0,133
C48011,C48,2021,1951,0,15,25,0,30
C48013,C48,30533,14194,108,167,10825,35,5204
C48015,C48,19832,15125,2556,78,1119,52,902
C48017,C48,7064,4184,117,23,2353,7,380
C48019,C48,10562,9276,23,91,751,0,421
C48021,C48,38263,26665,4351,314,2942,161,3830
C48023,C48,4385,3848,180,23,114,0,220
C48025,C48,25135,11211,690,325,8232,37,4640
C48027,C48,191088,124908,34977,6208,11158,1118,12719
C48029,C48,1185394,496149,81356,18709,382587,3314,203279
C48031,C48,5972,5038,56,38,560,0,280
C48033,C48,799,669,0,10,100,2,18
C48035,C48,15125,13320,312,63,853,7,570
C48037,C48,81665,61964,17697,670,914,101,319
C48039,C48,191707,139683,15425,2802,15192,556,18049
C48041,C48,121862,87139,13409,4601,7727,263,8723
C48043,C48,8681,4833,77,69,3467,8,227
C48045,C48,1971,1532,68,4,27,0,340
C48047,C48,8204,824,2,40,5924,1,1413
C48049,C48,34371,28814,1530,228,1453,22,2324
C48051,C48,13625,9543,2392,66,630,38,956
C48053,C48,22677,19814,255,168,979,14,1447
C48055,C48,26392,13547,2675,182,5372,150,4466
C48057,C48,19053,11021,542,597,3798,14,3081
C48059,C48,11859,11289,2,79,193,0,296
C48061,C48,260120,45354,567,1204,169070,258,43667
C48063,C48,9904,7015,2349,39,115,11,375
C48065,C48,6576,6158,11,53,157,0,197
C48067,C48,29982,23464,6020,125,187,37,149
C48069,C48,9070,4574,259,50,952,2,3233
C48071,C48,20088,16170,2540,183,555,10,630
C48073,C48,41049,31201,6858,293,838,73,1786
C48075,C48,5953,4736,318,46,233,3,617
C48077,C48,10024,9642,33,107,109,0,133
C48079,C48,4377,2275,230,15,722,4,1131
C48081,C48,3424,2977,4,21,245,2,175
C48083,C48,9710,8288,244,39,707,2,430
C48085,C48,264036,226654,10727,8497,8636,198,9324
C48087,C48,3573,2750,227,35,227,3,331
C48089,C48,18383,12437,3060,53,915,58,1860
C48091,C48,51832,39233,421,314,7588,22,4254
C48093,C48,13381,11109,10,57,1188,6,1011
C48095,C48,3044,1827,14,9,891,2,301
C48097,C48,30777,27864,1151,354,511,18,879
C48099,C48,64213,42681,13293,1996,2397,299,3547
C48101,C48,2247,1676,196,8,177,3,187
C48103,C48,4652,2920,128,27,177,2,1398
C48105,C48,4078,2016,31,10,2002,8,11
C48107,C48,7304,3869,297,27,1915,24,1172
C48109,C48,3407,950,2,36,1450,0,969
C48111,C48,5461,4157,102,51,443,10,698
C48113,C48,1852810,1115096,362130,59954,126359,7467,181804
C48115,C48,14349,7569,608,52,2220,14,3886
C48117,C48,19153,9417,287,93,5105,20,4231
C48119,C48,4857,4344,400,46,44,4,19
C48121,C48,273525,232885,13314,8313,9097,255,9661
C48123,C48,18840,12265,1956,52,2091,158,2318
C48125,C48,2571,1964,111,17,229,2,248
C48127,C48,10433,1655,50,40,5944,10,2734
C48129,C48,3696,3415,127,15,107,0,32
C48131,C48,12918,1601,8,42,8582,4,2681
C48133,C48,18488,16605,395,84,869,2,533
C48135,C48,118934,74822,5391,1406,16487,166,20662
C48137,C48,2266,1076,0,8,1038,0,144
C48139,C48,85167,64895,8407,622,4154,118,6971
C48141,C48,591610,151313,20525,8153,301199,1585,108835
C48143,C48,27991,25123,192,218,1290,3,1165
C48145,C48,17712,10843,4732,65,547,78,1447
C48147,C48,24804,22466,1623,230,256,10,219
C48149,C48,20095,16678,1662,53,645,24,1033
C48151,C48,4842,3652,186,7,793,4,200
C48153,C48,8497,4759,313,44,764,7,2610
C48155,C48,1794,1478,73,10,74,15,144
C48157,C48,225421,121245,45678,14606,19880,915,23097
C48159,C48,7802,7040,349,56,99,0,258
C48161,C48,15818,12124,2999,76,258,14,347
C48163,C48,13472,3509,141,73,5610,42,4097
C48165,C48,14123,9096,324,95,1282,10,3316
C48167,C48,217399,144852,37414,4171,19358,740,10864
C48169,C48,5143,3354,306,29,1234,22,198
C48171,C48,17204,14676,29,73,1649,5,772
C48173,C48,1447,1018,0,5,138,0,286
C48175,C48,5980,3420,387,28,1533,20,592
C48177,C48,17205,9398,1581,84,3627,135,2380
C48179,C48,23967,20841,882,349,725,17,1153
C48181,C48,95021,84271,6511,1444,1282,54,1459
C48183,C48,104948,80358,19835,980,1525,102,2148
C48185,C48,18828,11554,4552,65,1325,62,1270
C48187,C48,64873,41454,3451,722,11494,214,7538
C48189,C48,34671,18181,1766,296,5642,86,8700
C48191,C48,3905,2850,301,27,58,2,667
C48193,C48,7733,7284,2,44,105,0,298
C48195,C48,5848,4637,0,37,184,0,990
C48197,C48,5283,4331,318,45,96,3,490
C48199,C48,41320,37006,3459,176,479,26,174
C48201,C48,2818199,1528113,527964,117187,296024,13216,335695
C48203,C48,57483,39907,15960,338,480,78,720
C48205,C48,3634,3388,9,36,122,0,79
C48207,C48,6820,5229,239,40,252,5,1055
C48209,C48,65614,44661,2091,613,10699,129,7421
C48211,C48,3720,3275,7,26,228,0,184
C48213,C48,58543,51135,4727,313,1081,28,1259
C48215,C48,383545,54259,518,1796,232599,288,94085
C48217,C48,27146,22310,2492,114,1359,28,843
C48219,C48,24199,15410,997,138,3527,26,4101
C48221,C48,28981,27251,52,325,803,0,550
C48223,C48,28833,24755,2469,202,626,7,774
C48225,C48,21375,14042,6272,96,331,54,580
C48227,C48,32343,22226,1174,336,3056,51,5500
C48229,C48,2915,956,9,15,1389,6,540
C48231,C48,64343,54118,6736,613,1587,66,1223
C48233,C48,25689,22098,661,421,563,16,1930
C48235,C48,1629,1240,2,2,369,0,16
C48237,C48,6981,6668,51,30,80,0,152
C48239,C48,13039,9047,1195,25,1810,23,939
C48241,C48,31102,24529,5852,127,221,16,357
C48243,C48,1946,1154,6,16,517,1,252
C48245,C48,239397,147333,73779,5656,6940,633,5056
C48247,C48,5109,424,3,23,3951,1,707
C48249,C48,37679,10092,191,195,18412,27,8762
C48251,C48,97165,86434,2449,825,3894,72,3491
C48253,C48,16490,12970,651,83,816,15,1955
C48255,C48,12455,6136,343,60,3412,19,2485
C48257,C48,52220,41225,7233,422,1585,62,1693
C48259,C48,14589,12052,49,96,1630,9,753
C48261,C48,460,93,0,5,285,0,77
C48263,C48,1010,883,6,1,19,0,101
C48265,C48,36304,29303,752,255,3539,53,2402
C48267,C48,4122,3330,2,18,324,0,448
C48269,C48,354,301,0,0,16,0,37
C48271,C48,3119,1463,48,38,1283,9,278
C48273,C48,30274,10279,955,511,10371,43,8115
C48275,C48,4837,3396,335,18,369,3,716
C48277,C48,43949,36546,6369,559,268,28,179
C48279,C48,15072,8700,794,69,4336,28,1145
C48281,C48,13521,11321,241,206,843,27,883
C48283,C48,5254,1102,52,32,2465,1,1602
C48285,C48,18690,15716,1316,62,825,26,745
C48287,C48,12854,9650,1752,42,407,28,975
C48289,C48,12665,10507,1601,48,223,14,272
C48291,C48,52726,42699,6821,326,1315,90,1475
C48293,C48,20946,15239,4127,121,456,29,974
C48295,C48,3143,2723,1,40,369,0,10
C48297,C48,9556,6158,3,71,2158,7,1159
C48299,C48,11631,11098,22,58,288,0,165
C48301,C48,107,93,0,0,0,0,14
C48303,C48,222636,151414,16646,3565,24623,508,25880
C48305,C48,6758,3683,222,34,1531,1,1287
C48307,C48,8778,6289,151,21,1566,15,736
C48309,C48,189123,134507,29036,1937,11593,484,11566
C48311,C48,817,493,0,4,220,0,100
C48313,C48,10931,7127,2547,79,857,28,293
C48315,C48,9984,6696,3093,48,96,7,44
C48317,C48,4956,2881,87,28,278,2,1680
C48319,C48,3423,2734,6,12,350,0,321
C48321,C48,36928,21878,5030,932,4744,76,4268
C48323,C48,36378,1571,13,770,22177,19,11828
C48325,C48,27312,14928,71,179,8680,21,3433
C48327,C48,2252,1511,7,8,565,0,161
C48329,C48,106611,74499,8016,1316,12478,265,10037
C48331,C48,22946,16528,2884,78,2075,56,1325
C48333,C48,4531,4029,10,8,209,0,275
C48335,C48,8016,5241,362,24,1076,1,1312
C48337,C48,17274,16632,4,90,202,1,345
C48339,C48,182201,159436,7659,1869,6671,104,6462
C48341,C48,17865,11707,79,386,1082,16,4595
C48343,C48,13200,9660,3220,81,110,7,122
C48345,C48,1532,1319,68,9,43,0,93
C48347,C48,54753,42575,8948,442,1197,72,1519
C48349,C48,39926,29120,7523,392,1202,51,1638
C48351,C48,13569,10329,3027,60,73,12,68
C48353,C48,16594,11524,732,92,1418,43,2785
C48355,C48,291145,123716,11946,3432,96452,745,54854
C48357,C48,9128,7373,2,112,650,0,991
C48359,C48,2278,2020,9,49,92,0,108
C48361,C48,80509,71142,6734,700,1465,34,434
C48363,C48,25055,21707,783,264,1103,9,1189
C48365,C48,22035,17429,4042,87,273,15,189
C48367,C48,64785,60950,570,568,1317,19,1361
