FIPS,StateFIPS,TotPop,NHisWhite,NHisBlack,NHisOther,HisWhite,HisBlack,HisOther
C13321,C13,20784,14427,5255,721,102,18,261
C15001,C15,200629,64688,1159,112507,2677,92,19506
C15003,C15,1016508,175530,19356,729300,12932,1367,78023
C15005,C15,82,27,0,37,0,2,16
C15007,C15,73298,22194,352,43358,1010,24,6360
C15009,C15,164754,51926,1010,94904,2277,55,14582
C16001,C16,494967,397998,7733,44013,12265,325,32633
C16003,C16,4379,3992,3,232,68,0,84
C16005,C16,87018,70447,688,7890,2455,60,5478
C16007,C16,6372,5977,10,177,59,0,149
C16009,C16,9530,7773,8,1495,80,0,174
C16011,C16,47992,34937,115,4609,1693,11,6627
C16013,C16,24272,18024,45,1182,653,5,4363
C16015,C16,7610,6751,19,516,93,7,224
C16017,C16,47110,42344,115,3147,595,3,906
C16019,C16,123964,99943,593,6334,3793,33,13268
C16021,C16,12056,10550,27,787,165,0,527
C16023,C16,2574,2336,2,102,36,0,98
C16025,C16,1077,938,2,78,10,0,49
C16027,C16,231105,155401,1455,15083,13991,174,45001
C16029,C16,7027,6391,0,252,113,1,270
C16031,C16,24655,16522,64,883,1275,4,5907
C16033,C16,790,463,3,36,35,7,246
C16035,C16,8734,7882,40,512,82,0,218
C16037,C16,4275,3893,3,223,49,2,105
C16039,C16,28666,19996,688,2885,1492,69,3536
C16041,C16,14194,12701,22,448,207,4,812
C16043,C16,13388,11292,21,485,271,0,1319
C16045,C16,19123,16132,29,1240,491,1,1230
C16047,C16,15598,10044,20,687,1183,9,3655
C16049,C16,16541,14656,54,1220,163,4,444
C16051,C16,30891,26430,73,1132,662,13,2581
C16053,C16,24237,14153,39,869,2259,9,6908
C16055,C16,171362,149107,463,13036,3331,59,5366
C16057,C16,39517,33476,318,3650,818,14,1241
C16059,C16,7974,7280,17,382,106,2,187
C16061,C16,3533,3031,6,358,54,0,84
C16063,C16,5127,3245,6,237,349,0,1290
C16065,C16,52913,43985,709,2971,1288,27,3933
C16067,C16,21613,12946,27,731,1645,12,6252
C16069,C16,42090,35436,184,4840,668,9,953
C16071,C16,4564,4259,2,125,54,1,123
C16073,C16,11913,8060,28,910,626,2,2287
C16075,C16,25386,19240,52,1826,1191,14,3063
C16077,C16,7878,4826,17,411,357,3,2264
C16079,C16,13169,11771,15,933,211,6,233
C16081,C16,11630,9141,16,453,272,9,1739
C16083,C16,90046,68169,1021,5646,4046,36,11128
C16085,C16,11746,10467,16,662,130,1,470
C16087,C16,10500,8118,17,703,453,5,1204
C17001,C17,65737,58389,2464,3597,448,37,802
C17003,C17,5240,3274,1612,272,37,5,40
C17005,C17,16725,14264,1073,784,182,4,418
C17007,C17,53448,36689,1171,2708,2077,74,10729
C17009,C17,6244,4764,1035,163,15,19,248
C17011,C17,33244,28511,259,1379,847,16,2232
C17013,C17,4437,4217,7,149,10,0,54
C17015,C17,15702,13743,676,526,374,18,365
C17017,C17,13042,9061,706,486,467,19,2303
C17019,C17,205865,125280,28215,35704,3803,460,12403
C17021,C17,34032,31226,380,1332,211,10,873
C17023,C17,15455,14680,54,475,104,0,142
C17025,C17,13288,12481,30,554,43,8,172
C17027,C17,36899,32845,1140,1527,240,11,1136
C17029,C17,46863,40352,2043,2700,486,40,1242
C17031,C17,5275541,2135243,1185601,571919,210740,20223,1151815
C17033,C17,18679,16941,608,683,91,13,343
C17035,C17,10450,9947,28,363,37,0,75
C17037,C17,100420,71249,8730,6844,3009,224,10364
C17039,C17,15516,14370,108,528,156,2,352
C17041,C17,19740,17420,67,688,435,0,1130
C17043,C17,932877,591441,44201,152944,25389,1315,117587
C17045,C17,16866,16005,82,554,65,1,159
C17047,C17,6245,5994,16,172,25,6,32
C17049,C17,34668,32361,151,1284,236,4,632
C17051,C17,21488,19425,780,626,353,17,287
C17053,C17,13534,12265,75,640,193,1,360
C17055,C17,37804,35210,162,1790,241,19,382
C17057,C17,33609,30616,1102,1153,187,23,528
C17059,C17,4946,4683,25,185,17,1,35
C17061,C17,11985,11451,18,410,41,5,60
C17063,C17,52533,43472,833,2516,1634,32,4046
C17065,C17,7993,7574,36,287,27,5,64
C17067,C17,17620,16599,73,630,84,0,234
C17069,C17,3649,3374,11,199,40,2,23
C17071,C17,6387,6060,29,186,32,1,79
C17073,C17,49284,43094,1029,1991,826,49,2295
C17075,C17,27077,23602,212,1178,601,19,1465
C17077,C17,52974,37513,7503,5121,658,95,2084
C17079,C17,9287,8934,22,247,34,1,49
C17081,C17,37113,31182,2783,2249,258,59,582
C17083,C17,21512,20105,156,924,104,1,222
C17085,C17,22035,20354,114,711,220,0,636
C17087,C17,13308,10895,1419,442,83,12,457
C17089,C17,516522,282307,26239,38381,27528,1299,140768
C17091,C17,107502,73591,15417,5974,2736,156,9628
C17093,C17,131869,84690,9693,10359,5555,334,21238
C17095,C17,49967,39615,4354,2947,1049,103,1899
C17097,C17,714342,408349,47240,86791,27046,1795,143121
C17099,C17,109658,90445,2514,5243,3402,119,7935
C17101,C17,15280,12777,1393,596,108,13,393
C17103,C17,34145,28435,1831,1555,674,36,1614
C17105,C17,35815,31518,1081,1357,550,32,1277
C17107,C17,27987,24452,1494,1223,217,26,575
C17109,C17,27238,23062,1498,1716,268,33,661
C17111,C17,310229,238659,4073,20792,9235,211,37259
C17113,C17,170954,129440,14699,16291,2708,297,7519
C17115,C17,103998,75117,18886,7262,692,161,1880
C17117,C17,44967,41850,368,2179,232,1,337
C17119,C17,265859,213793,24671,16598,2665,221,7911
C17121,C17,37729,33150,1509,2358,290,5,417
C17123,C17,11742,10858,86,475,107,2,214
C17125,C17,13086,12339,49,514,84,2,98
C17127,C17,14169,12077,875,884,102,12,219
C17129,C17,12297,11502,80,555,53,4,103
C17131,C17,15699,14578,68,585,185,9,274
C17133,C17,34962,32680,118,1518,175,1,470
C17135,C17,28288,25709,916,1076,163,10,414
C17137,C17,32915,28489,1961,1627,297,22,519
C17139,C17,14526,13747,84,501,68,0,126
C17141,C17,51788,43120,543,2328,1399,35,4363
C17143,C17,181830,120629,33635,17475,2000,380,7711
C17145,C17,20945,17779,1653,799,140,28,546
C17147,C17,16673,15600,83,743,92,0,155
C17149,C17,14739,13874,63,540,95,10,157
C17151,C17,3763,3491,38,163,22,5,44
C17153,C17,5193,3245,1462,282,16,4,184
C17155,C17,5637,5073,26,190,102,0,246
C17157,C17,30163,25460,2381,1291,166,14,851
C17159,C17,15813,14813,75,652,83,2,188
C17161,C17,144672,97689,16169,10972,5250,438,14154
C17163,C17,257400,150496,76013,18309,2880,551,9151
C17165,C17,23768,21309,692,1294,172,8,293
C17167,C17,196343,150467,25686,14881,1531,272,3506
C17169,C17,6902,6157,283,310,54,6,92
C17171,C17,4949,4747,5,149,18,0,30
C17173,C17,20990,20116,65,596,81,0,132
C17175,C17,5400,5070,17,181,59,1,72
C17177,C17,44630,35405,4374,2597,506,82,1666
C17179,C17,131343,119882,1629,6671,1196,54,1911
C17181,C17,17244,15331,226,820,182,2,683
C17183,C17,74188,56186,10247,3939,1096,174,2546
C17185,C17,11361,10520,53,610,61,5,112
C17187,C17,16835,13494,577,975,348,10,1431
C17189,C17,13761,12976,85,476,52,12,160
C17191,C17,16179,15400,90,507,58,1,123
C17193,C17,13877,13007,91,591,55,0,133
C17195,C17,55691,45341,741,2478,2418,98,4615
C17197,C17,696355,418418,79256,67830,25144,1723,103984
C17199,C17,67153,58193,2809,4372,704,61,1014
C17201,C17,285350,183235,38240,22923,7889,919,32144
C17203,C17,38467,35844,269,1614,258,9,473
C18001,C18,35809,33080,171,921,590,12,1035
C18003,C18,385410,270149,43629,38709,6906,852,25165
C18005,C18,82208,64395,1768,8788,1368,58,5831
C18007,C18,8719,7789,44,257,165,7,457
C18009,C18,12112,11278,54,528,102,5,145
C18011,C18,70812,61135,1426,5476,690,15,2070
C18013,C18,15475,14463,55,687,102,9,159
C18015,C18,20306,18727,128,628,258,27,538
C18017,C18,37870,28744,560,1891,1378,44,5253
C18019,C18,121093,95403,9265,8534,1712,125,6054
C18021,C18,26466,24880,129,997,163,9,288
C18023,C18,33190,25808,196,1044,1059,5,5078
C18025,C18,10526,9989,26,390,41,4,76
C18027,C18,33381,29708,619,951,632,19,1452
C18029,C18,50679,47319,292,2344,244,15,465
C18031,C18,26472,24769,90,999,192,1,421
C18033,C18,43265,40232,183,1665,434,7,744
C18035,C18,111903,93333,8141,6896,979,108,2446
C18037,C18,43637,38137,190,1164,727,12,3407
C18039,C18,207047,145039,11051,11363,6429,321,32844
C18041,C18,23398,22014,275,836,75,6,192
C18043,C18,80484,67970,4276,5156,690,65,2327
C18045,C18,16479,15349,56,662,114,8,290
C18047,C18,22785,21790,23,753,40,8,171
C18049,C18,20480,18452,141,819,396,7,665
C18051,C18,33011,30159,637,1535,219,2,459
C18053,C18,66674,54500,4566,4196,1110,123,2179
C18055,C18,30803,29035,53,1164,191,1,359
C18057,C18,347467,275185,14674,39502,3783,319,14004
C18059,C18,79840,71106,2346,4186,615,47,1540
C18061,C18,39654,36702,185,1839,265,5,658
C18063,C18,174788,139374,13350,14008,1718,171,6167
C18065,C18,48914,45105,1066,1766,296,5,676
C18067,C18,83658,68470,6416,5712,1070,100,1890
C18069,C18,36662,33874,221,1517,339,2,709
C18071,C18,46428,37815,485,1877,886,16,5349
C18073,C18,32918,29084,129,1363,606,15,1721
C18075,C18,20478,18892,53,589,253,2,689
C18077,C18,33147,30023,510,1503,317,14,780
C18079,C18,27613,25665,175,914,215,3,641
C18081,C18,161765,136748,3850,14773,1873,65,4456
C18083,C18,36282,33027,696,1554,339,18,648
C18085,C18,80240,67990,682,4076,1600,25,5867
C18087,C18,40446,37834,92,787,443,1,1289
C18089,C18,498700,251106,121048,26619,23963,3025,72939
C18091,C18,112417,85957,11874,6601,2149,216,5620
C18093,C18,45011,42224,191,1831,304,13,448
C18095,C18,130129,106928,10116,6822,1666,109,4488
C18097,C18,977203,493665,265659,88593,19371,3035,106880
C18099,C18,46095,38910,204,1730,1396,19,3836
C18101,C18,9812,9335,20,365,30,0,62
C18103,C18,35962,31123,1792,1861,379,13,794
C18105,C18,139718,112490,5016,15854,1945,128,4285
C18107,C18,37936,33748,343,1564,520,3,1758
C18109,C18,71780,66972,339,3195,426,8,840
C18111,C18,13830,12053,42,696,269,1,769
C18113,C18,47457,40235,217,1755,1117,16,4117
C18115,C18,5940,5629,16,216,25,0,54
C18117,C18,19867,18527,200,835,103,7,195
C18119,C18,21321,19874,79,1071,88,5,204
C18121,C18,16156,15329,198,404,77,0,148
C18123,C18,19170,17853,397,700,62,0,158
C18125,C18,12250,11666,31,373,50,8,122
C18127,C18,173215,136993,7246,10072,6012,342,12550
C18129,C18,25222,23640,211,996,135,0,240
C18131,C18,12514,11442,65,549,161,8,289
C18133,C18,36726,33150,1024,1768,182,6,596
C18135,C18,24502,22325,119,902,276,7,873
C18137,C18,28995,27213,73,1168,119,9,413
C18139,C18,16752,15876,90,534,76,6,170
C18141,C18,272912,188556,35420,22360,6254,703,19619
C18143,C18,24384,22829,92,928,210,0,325
C18145,C18,45055,40305,537,1836,572,32,1773
C18147,C18,19810,18368,129,637,189,2,485
C18149,C18,23371,21395,67,1007,373,20,509
C18151,C18,34435,31438,234,1336,404,0,1023
C18153,C18,20817,18856,877,750,104,1,229
C18155,C18,9737,9262,14,347,36,2,76
C18157,C18,186251,131465,11080,25059,4146,172,14329
C18159,C18,15359,14367,46,512,142,0,292
C18161,C18,7087,6765,21,227,24,0,50
C18163,C18,180136,143444,17459,12920,1755,209,4349
C18165,C18,15439,14692,37,542,61,0,107
C18167,C18,106153,88137,7079,7698,1273,98,1868
C18169,C18,30976,28634,158,1287,303,2,592
C18171,C18,8440,8018,7,222,46,1,146
C18173,C18,63898,57346,1038,4131,410,19,954
C18175,C18,28182,26600,113,1069,191,4,205
C18177,C18,66553,56689,3027,4342,703,49,1743
C18179,C18,28180,26000,220,941,322,5,692
C18181,C18,24688,21203,111,921,454,15,1984
C18183,C18,34191,31832,150,1368,294,12,535
C19001,C19,7496,7066,45,199,83,1,102
C19003,C19,3704,3518,12,132,13,0,29
C19005,C19,14061,12401,146,293,220,8,993
C19007,C19,12317,11586,75,425,104,0,127
C19009,C19,5674,5443,17,128,26,0,60
C19011,C19,25575,24077,112,924,181,2,279
C19013,C19,131144,101150,13529,10017,1682,147,4619
C19015,C19,26715,24720,289,997,223,12,474
C19017,C19,24988,23403,239,835,194,0,317
C19019,C19,20565,19565,70,592,131,2,205
C19021,C19,20823,11377,560,2961,1220,31,4674
C19023,C19,14334,13751,26,374,76,0,107
C19025,C19,9927,9261,151,279,96,1,139
C19027,C19,20760,19409,262,495,134,0,460
C19029,C19,13127,12317,28,476,96,1,209
C19031,C19,18505,17334,79,630,138,4,320
C19033,C19,43127,37819,848,2217,799,82,1362
C19035,C19,11658,10668,84,376,163,3,364
C19037,C19,12012,11173,75,283,79,5,397
C19039,C19,9748,7837,43,334,394,1,1139
C19041,C19,16384,15025,99,556,205,1,498
C19043,C19,17043,16111,158,431,118,0,225
C19045,C19,46460,41226,1392,2303,545,28,966
C19047,C19,16525,10625,383,605,637,11,4264
C19049,C19,99678,81708,2657,8798,1651,41,4823
C19051,C19,9110,8735,8,223,62,0,82
C19053,C19,7645,7010,97,327,71,11,129
C19055,C19,17488,16706,122,416,81,0,163
C19057,C19,38910,32753,2501,2411,411,31,803
C19059,C19,17703,16709,76,512,110,3,293
C19061,C19,99266,87349,4035,4905,965,91,1921
C19063,C19,9388,8134,89,278,222,3,662
C19065,C19,19509,18053,200,736,218,3,299
C19067,C19,15627,13907,415,755,187,4,359
C19069,C19,10019,8034,32,319,332,0,1302
C19071,C19,6605,6145,10,260,56,1,133
C19073,C19,8771,8188,22,305,70,6,180
C19075,C19,12329,11791,43,350,45,6,94
C19077,C19,10623,9960,27,362,72,9,193
C19079,C19,15039,12702,88,784,377,15,1073
C19081,C19,10795,9813,76,292,146,0,468
C19083,C19,16878,15292,144,624,173,3,642
C19085,C19,14582,13818,27,444,104,0,189
C19087,C19,20482,17643,501,1255,347,5,731
C19089,C19,9469,8890,23,298,50,0,208
C19091,C19,9597,8823,53,291,97,3,330
C19093,C19,7005,6554,28,168,108,3,144
C19095,C19,16662,15394,111,662,177,0,318
C19097,C19,19485,18369,140,739,92,12,133
C19099,C19,37813,34445,683,1598,421,20,646
C19101,C19,15663,13425,409,1219,140,10,460
C19103,C19,152854,114491,12643,15522,2599,204,7395
C19105,C19,20646,19002,437,710,242,4,251
C19107,C19,10033,9476,47,295,71,4,140
C19109,C19,14828,13758,71,396,158,7,438
C19111,C19,33555,29888,896,1661,448,14,648
C19113,C19,230299,187911,16200,17277,2733,249,5929
C19115,C19,10837,8485,73,551,349,5,1374
C19117,C19,8634,8154,18,264,53,5,140
C19119,C19,11934,11175,38,314,95,3,309
C19121,C19,16548,15504,44,684,105,6,205
C19123,C19,22190,20259,384,1067,194,10,276
C19125,C19,33414,30918,281,1515,238,11,451
C19127,C19,40105,27438,785,2742,2141,30,6969
C19129,C19,14484,13330,77,616,174,0,287
C19131,C19,10565,10080,42,250,27,0,166
C19133,C19,8751,8051,28,436,90,0,146
C19135,C19,7577,7192,18,250,33,1,83
C19137,C19,10330,9603,25,331,95,0,276
C19139,C19,43235,32633,1086,1747,1965,55,5749
C19141,C19,14182,12609,159,429,216,2,767
C19143,C19,6192,5341,28,220,144,2,457
C19145,C19,15211,13686,365,696,172,0,292
C19147,C19,8996,8391,52,279,74,0,200
C19149,C19,25698,22941,354,907,348,2,1146
C19151,C19,7078,6383,66,275,76,0,278
C19153,C19,492401,362260,34990,47096,11643,633,35779
C19155,C19,93667,79181,1836,4990,2148,53,5459
C19157,C19,18662,17004,320,809,205,8,316
C19159,C19,4663,4447,2,143,22,1,48
C19161,C19,9814,9161,46,253,110,0,244
C19163,C19,174669,134578,13701,14298,4174,416,7502
C19165,C19,11746,10890,53,391,100,0,312
C19167,C19,35872,29919,184,855,826,11,4077
C19169,C19,98537,79944,2980,10581,1102,39,3891
C19171,C19,17135,13284,125,1922,374,12,1418
C19173,C19,5896,5304,1,192,108,1,290
C19175,C19,12138,11223,114,402,142,4,253
C19177,C19,7203,6878,26,185,45,2,67
C19179,C19,35437,27295,1443,2367,885,26,3421
C19181,C19,52403,47897,452,2396,642,3,1013
C19183,C19,22565,19958,177,818,416,11,1185
C19185,C19,6497,6228,10,198,33,0,28
C19187,C19,36999,31372,1773,1791,736,52,1275
C19189,C19,10679,9472,204,409,193,10,391
C19191,C19,20070,18705,119,661,147,12,426
C19193,C19,105941,72237,5076,9882,4557,121,14068
C19195,C19,7443,6946,60,226,95,0,116
C19197,C19,12943,10107,73,369,435,2,1957
C20001,C20,12526,10991,173,860,189,13,300
C20003,C20,7836,7259,26,396,53,0,102
C20005,C20,16348,13925,785,1055,186,3,394
C20007,C20,4228,3814,7,245,43,1,118
C20009,C20,25493,19911,293,1162,1246,19,2862
C20011,C20,14360,12451,454,1069,134,15,237
C20013,C20,9508,7683,97,1376,89,3,260
C20015,C20,67380,56846,1398,5558,1273,65,2240
C20017,C20,2572,2228,18,104,43,2,177
C20019,C20,3379,2822,23,396,25,0,113
C20021,C20,19362,16241,79,2528,234,1,279
C20023,C20,2616,2223,6,149,59,1,178
C20025,C20,1991,1668,1,119,56,5,142
C20027,C20,8117,7486,50,363,56,0,162
C20029,C20,9032,8235,123,355,103,0,216
C20031,C20,8360,7670,45,424,107,0,114
C20033,C20,1689,1520,10,61,40,2,56
C20035,C20,34549,26227,865,3486,1186,30,2755
C20037,C20,38972,31937,899,3420,650,14,2052
C20039,C20,2764,2565,9,114,40,0,36
C20041,C20,18402,16451,105,941,363,12,530
C20043,C20,7510,6614,266,426,87,2,115
C20045,C20,118785,90281,5104,15105,2413,197,5685
C20047,C20,2907,2157,14,113,243,0,380
C20049,C20,2483,2214,1,167,39,4,58
C20051,C20,28934,25109,318,1491,475,22,1519
C20053,C20,6376,5455,254,302,200,0,165
C20055,C20,38470,14514,1362,2711,5298,180,14405
C20057,C20,34287,12455,885,1281,4712,93,14861
C20059,C20,25996,22818,303,1728,369,2,776
C20061,C20,36739,19957,6062,4944,1900,241,3635
C20063,C20,2718,2486,3,146,30,2,51
C20065,C20,2415,2179,55,119,33,2,27
C20067,C20,7352,3211,10,269,1012,0,2850
C20069,C20,5653,4629,19,166,250,0,589
C20071,C20,1284,1036,0,49,39,2,158
C20073,C20,6016,5406,28,378,88,0,116
C20075,C20,2518,1361,10,63,236,3,845
C20077,C20,5485,4714,16,330,115,1,309
C20079,C20,34024,27349,596,2024,1309,54,2692
C20081,C20,3780,2578,9,74,264,4,851
C20083,C20,1723,1546,14,67,38,0,58
C20085,C20,13232,10534,95,1973,193,8,429
C20087,C20,18368,16549,99,1153,248,4,315
C20089,C20,2932,2743,4,123,14,1,47
C20091,C20,609863,460399,28092,66983,12943,689,40757
C20093,C20,3983,2378,34,175,283,7,1106
C20095,C20,7470,6829,28,345,96,10,162
C20097,C20,2460,2158,43,172,26,0,61
C20099,C20,20184,16077,838,2330,387,29,523
C20101,C20,1574,1375,0,56,31,0,112
C20103,C20,81881,62503,6656,7120,2137,202,3263
C20105,C20,2939,2691,6,112,49,2,79
C20107,C20,9591,8782,62,509,124,5,109
C20109,C20,2762,2457,4,106,56,1,138
C20111,C20,32179,22219,599,2105,1582,52,5622
C20113,C20,30223,26519,475,1637,446,3,1143
C20115,C20,11823,10750,118,513,160,4,278
C20117,C20,10038,9410,39,362,70,3,154
C20119,C20,4055,3053,37,168,209,0,588
C20121,C20,34191,30472,430,2093,435,6,755
C20123,C20,5796,5436,19,184,54,0,103
C20125,C20,31486,23571,1533,3968,726,33,1655
C20127,C20,5386,4897,16,246,88,0,139
C20129,C20,2701,1940,17,153,136,3,452
C20131,C20,10273,9622,64,321,78,0,188
C20133,C20,15904,13767,131,1096,338,17,555
C20135,C20,2687,2305,2,75,42,0,263
C20137,C20,5459,4690,199,259,173,11,127
C20139,C20,15766,14505,33,771,201,0,256
C20141,C20,3500,3285,1,148,19,0,47
C20143,C20,5735,5268,30,293,70,0,74
C20145,C20,6253,5154,246,331,207,3,312
C20147,C20,4981,4620,19,200,64,0,78
C20149,C20,25348,22065,271,1583,553,15,861
C20151,C20,9157,7872,106,438,232,0,509
C20153,C20,2561,2242,18,142,41,1,117
C20155,C20,61898,50316,1744,3742,2445,119,3532
C20157,C20,4674,4402,15,166,35,0,56
C20159,C20,9427,7520,130,487,333,15,942
C20161,C20,71959,51807,4759,7923,2760,252,4458
C20163,C20,4919,4558,28,217,61,1,54
C20165,C20,2956,2745,6,73,55,1,76
C20167,C20,6691,6039,60,356,99,0,137
C20169,C20,54303,41506,1732,4423,1909,98,4635
C20171,C20,5151,3895,13,216,278,1,748
C20173,C20,523824,336271,45076,59847,21486,1455,59689
C20175,C20,21964,5928,611,1019,3087,61,11258
C20177,C20,178909,125873,13531,15644,6525,680,16656
C20179,C20,2447,2212,0,90,45,3,97
C20181,C20,5927,4798,103,253,227,0,546
C20183,C20,3570,3370,12,121,20,5,42
C20185,C20,4072,3364,14,191,136,0,367
C20187,C20,2084,1074,7,94,183,7,719
C20189,C20,5250,3007,20,203,477,0,1543
C20191,C20,22382,19347,200,1581,587,5,662
C20193,C20,7930,6910,106,282,190,2,440
C20195,C20,2808,2627,4,113,17,1,46
C20197,C20,6877,6185,31,344,118,0,199
C20199,C20,1512,1344,3,85,26,0,54
C20201,C20,5530,5084,13,158,69,0,206
C20203,C20,2152,1412,1,103,135,2,499
C20205,C20,8624,7679,21,663,80,1,180
C20207,C20,3115,2864,8,172,26,0,45
C20209,C20,169245,63079,33945,16407,10642,644,44528
C21001,C21,18903,17044,498,718,278,31,334
C21003,C21,20588,18987,204,823,148,0,426
C21005,C21,23852,21654,482,1195,143,10,368
C21007,C21,7728,7074,208,353,29,0,64
C21009,C21,44485,38804,1697,2095,466,27,1396
C21011,C21,12750,12125,127,316,67,1,114
C21013,C21,24097,22311,552,990,77,6,161
C21015,C21,135968,112602,5609,10050,1855,119,5733
C21017,C21,20252,16770,1033,963,306,2,1178
C21019,C21,48261,44035,1306,2206,247,4,463
C21021,C21,30614,25074,2155,1895,291,39,1160
C21023,C21,8400,7964,48,298,30,3,57
C21025,C21,13718,13038,57,530,45,0,48
C21027,C21,20432,18743,422,983,88,4,192
C21029,C21,82217,74787,1031,4282,630,14,1473
C21031,C21,12371,11370,15,394,94,0,498
C21033,C21,12649,11190,654,607,54,20,124
C21035,C21,37103,32235,1293,2222,391,20,942
C21037,C21,93076,82743,2796,5228,618,36,1655
C21039,C21,4826,4443,59,191,88,4,41
C21041,C21,10810,9401,169,445,166,15,614
C21043,C21,26627,25425,209,739,135,3,116
C21045,C21,15941,14836,81,485,138,2,399
C21047,C21,72748,46400,15221,5375,1879,306,3567
C21049,C21,36972,32267,1635,1593,288,13,1176
C21051,C21,20345,18686,816,490,205,23,125
C21053,C21,9253,8680,39,289,65,1,179
C21055,C21,8990,8524,82,271,35,0,78
C21057,C21,5888,5445,150,216,17,0,60
C21059,C21,103312,87327,4827,7013,1098,45,3002
C21061,C21,12126,11486,98,386,60,0,96
C21063,C21,7354,6875,246,142,28,0,63
C21065,C21,14163,13619,30,383,47,0,84
C21067,C21,322570,215343,47501,29976,4893,575,24282
C21069,C21,15082,14314,148,402,67,0,151
C21071,C21,35942,34654,121,859,174,1,133
C21073,C21,51541,41282,4444,3768,454,37,1556
C21075,C21,6515,4566,1433,365,33,11,107
C21077,C21,8690,7762,74,362,100,0,392
C21079,C21,16953,15433,301,768,148,1,302
C21081,C21,24941,22823,179,1198,179,16,546
C21083,C21,36649,30527,1551,1798,622,13,2138
C21085,C21,26420,24756,308,992,148,2,214
C21087,C21,11107,10361,160,387,86,0,113
C21089,C21,35962,33974,219,1452,122,1,194
C21091,C21,9095,8586,79,268,38,0,124
C21093,C21,110702,81085,12510,10412,1874,315,4506
C21095,C21,26831,25001,541,1024,106,0,159
C21097,C21,18692,17216,307,782,141,0,246
C21099,C21,19288,17492,705,757,85,0,249
C21101,C21,44793,37323,3632,2470,325,20,1023
C21103,C21,15678,14065,349,719,150,23,372
C21105,C21,4521,3866,380,173,36,6,60
C21107,C21,45423,39054,2902,2341,277,45,804
C21109,C21,12955,12509,12,338,50,0,46
C21111,C21,782969,490251,167067,66630,9617,1843,47561
C21113,C21,52991,45191,2247,3169,687,43,1654
C21115,C21,22680,21860,42,580,73,3,122
C21117,C21,169064,142167,8061,11095,1825,134,5782
C21119,C21,14251,13813,65,283,48,2,40
C21121,C21,30193,28509,281,1056,107,15,225
C21123,C21,14867,13299,377,712,191,0,288
C21125,C21,62613,58503,440,2659,385,7,619
C21127,C21,16293,15721,36,388,66,0,82
C21129,C21,7395,6887,280,168,22,0,38
C21131,C21,10513,10170,39,232,27,6,39
C21133,C21,21548,20773,87,555,68,5,60
C21135,C21,13080,12599,36,362,34,0,49
C21137,C21,24275,22493,459,848,178,11,286
C21139,C21,8888,8232,25,445,55,0,131
C21141,C21,27432,23681,1680,1218,221,2,630
C21143,C21,8680,7733,507,288,39,3,110
C21145,C21,67875,53801,7539,4400,503,59,1573
C21147,C21,16888,15072,908,543,243,8,114
C21149,C21,9152,8691,47,250,46,2,116
C21151,C21,92701,79591,3880,6166,966,83,2015
C21153,C21,11637,11335,14,222,25,0,41
C21155,C21,19581,16779,1209,912,169,5,507
C21157,C21,31659,29697,101,1322,211,0,328
C21159,C21,11287,10002,780,215,257,16,17
C21161,C21,17120,14777,1017,970,90,7,259
C21163,C21,30003,25912,952,2006,409,35,689
C21165,C21,6113,5873,30,153,18,0,39
C21167,C21,22641,20100,748,1090,168,20,515
C21169,C21,10286,9620,114,322,81,3,146
C21171,C21,11338,10389,218,258,100,0,373
C21173,C21,28114,25363,614,1212,203,7,715
C21175,C21,13726,12510,492,307,60,4,353
C21177,C21,30928,28204,1203,952,162,12,395
C21179,C21,46738,41113,2183,2228,387,17,810
C21181,C21,7537,7124,41,218,54,0,100
C21183,C21,23772,21872,155,752,198,11,784
C21185,C21,67607,57836,2198,4338,701,46,2488
C21187,C21,11278,10486,83,458,64,0,187
C21189,C21,4051,3905,11,93,0,3,39
C21191,C21,14644,13833,56,554,71,0,130
C21193,C21,28473,26748,374,1130,72,1,148
C21195,C21,58669,55635,485,1854,339,11,345
C21197,C21,13129,12507,64,361,52,2,143
C21199,C21,65034,59600,677,2880,511,18,1348
C21201,C21,2193,2106,6,62,6,0,13
C21203,C21,16037,15316,52,497,62,8,102
C21205,C21,24662,22773,372,976,141,11,389
C21207,C21,17991,16497,113,600,236,0,545
C21209,C21,57155,47704,2907,3441,819,44,2240
C21211,C21,48065,37363,2700,2707,1290,55,3950
C21213,C21,19594,16201,1622,1123,173,18,457
C21215,C21,19490,17764,297,979,146,2,302
C21217,C21,26023,22724,1252,1327,214,3,503
C21219,C21,12243,10234,880,531,120,7,471
C21221,C21,14061,12202,950,592,107,2,208
C21223,C21,8474,7914,28,340,78,2,112
C21225,C21,13668,11802,1029,649,71,12,105
C21227,C21,134554,97744,12804,14565,1709,129,7603
C21229,C21,12027,10397,652,508,141,7,322
C21231,C21,19555,17872,228,553,267,12,623
C21233,C21,13017,11145,476,551,295,9,541
C21235,C21,36712,34076,531,1418,231,37,419
C21237,C21,6562,6356,27,118,27,0,34
C21239,C21,26871,22361,1211,1286,340,37,1636
C22001,C22,57576,44115,9946,1874,365,43,1233
C22003,C22,22750,15146,4016,1695,1181,86,626
C22005,C22,126500,79645,30296,6176,1496,225,8662
C22007,C22,21039,13580,5973,572,142,40,732
C22009,C22,39693,25236,10649,2323,389,57,1039
C22011,C22,36549,29039,4082,2157,490,29,752
C22013,C22,12981,6901,5273,596,49,34,128
